时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4
1995/11/1 0:00,7.85149264,7.85149264,7.85149264,7.85149264,7.85149264,43.13187185,41.99757544,37.62477431,45.73313419,43.17317775,1.743081296,1.505767348,1.026296182,2.035306338,1.813668519,60.35165558,61.30696453,62.54848515,59.57103305,59.97205519,5.836526722,5.535775115,5.129864447,5.129864447,5.129864447
1995/11/1 3:00,8.781128192,8.781128192,8.781128192,8.781128192,8.781128192,50.71093282,51.039825,49.39727784,51.63861309,50.28721978,1.929749252,1.66840805,1.169164876,2.234939827,2.01154804,58.79449922,59.67540867,59.88415993,58.62066549,58.30753861,5.897602525,5.553493438,5.076351533,5.076351533,5.076351533
1995/11/1 6:00,8.138284367,8.138284367,8.138284367,8.138284367,8.138284367,55.72006465,57.41224875,56.80247372,55.961973,54.64903397,1.991245732,1.739364042,1.231351027,2.300952817,2.066239962,60.78020494,62.47157679,63.07585674,60.32363625,59.87866647,6.10181575,5.748394989,5.262125463,5.262125463,5.262125463
1995/11/1 9:00,7.298418324,7.298418324,7.298418324,7.298418324,7.298418324,56.0141544,57.68692219,57.00573206,56.29707459,54.94568128,1.996916949,1.745742109,1.219551604,2.317057436,2.06895064,62.67636201,65.46001581,66.70153643,61.77940158,61.23005617,6.266638647,5.949023674,5.472776634,5.472776634,5.472776634
1995/11/1 12:00,7.474258973,7.474258973,7.474258973,7.474258973,7.474258973,55.19987689,55.58841713,54.79186416,55.63236488,54.86327925,2.054391773,1.770457117,1.197387822,2.40348024,2.139109374,63.89132376,67.76177306,70.09099759,62.30127972,61.96068557,6.397154661,6.119047984,5.675910941,5.675910941,5.675910941
1995/11/1 15:00,7.678341715,7.678341715,7.678341715,7.678341715,7.678341715,57.01877273,57.2804055,56.07184238,57.70340259,56.69260434,2.129201285,1.828178621,1.214130247,2.503296984,2.217878498,64.976398,69.58010636,72.58502574,62.9495073,62.71328877,6.508568912,6.245044946,5.797075633,5.797075633,5.797075633
1995/11/1 18:00,7.65245313,7.65245313,7.65245313,7.65245313,7.65245313,57.28729013,58.23626906,56.79698025,58.05498459,56.53329375,2.123582476,1.861663472,1.23549677,2.502180823,2.187742133,66.43686123,71.37097239,74.53520193,64.28991009,64.00974393,6.597202493,6.339005749,5.861147952,5.861147952,5.861147952
1995/11/1 21:00,7.654134206,7.654134206,7.654134206,7.654134206,7.654134206,51.44676967,52.34727056,50.74867116,52.30881628,50.69922994,2.081760404,1.864214698,1.243628805,2.454185871,2.120931884,66.97937822,72.04117378,75.42514149,64.69642569,64.50964825,6.615672908,6.371399854,5.853810061,5.853810061,5.853810061
1995/11/2 0:00,7.757352331,7.757352331,7.757352331,7.757352331,7.757352331,42.98410025,43.305021,41.898693,43.77196584,42.601857,2.056403797,1.839978045,1.227205284,2.424208957,2.096057424,65.38917591,71.00840442,75.21639024,62.59792624,62.70779532,6.609620641,6.403078068,5.87313914,5.87313914,5.87313914
1995/11/2 3:00,8.374980002,8.374980002,8.374980002,8.374980002,8.374980002,46.33132527,46.47475247,45.40352606,46.94169731,46.09570313,2.106710581,1.893872709,1.286042949,2.471566102,2.144849634,62.59523008,66.57518698,69.45925037,60.66972386,60.68620422,6.508963638,6.254709486,5.646738349,5.646738349,5.646738349
1995/11/2 6:00,7.740877777,7.740877777,7.740877777,7.740877777,7.740877777,47.10638244,47.09551444,45.77708194,47.87009353,46.92521691,2.077170896,1.877927542,1.288115821,2.430746475,2.109929719,62.3110225,65.70722124,68.00348504,60.76311258,60.65873695,6.550679348,6.295694293,5.672868401,5.672868401,5.672868401
1995/11/2 9:00,6.893614995,6.893614995,6.893614995,6.893614995,6.893614995,49.06110022,48.43592081,47.93601516,49.39178438,49.35333009,2.039499678,1.823713974,1.236294029,2.392637527,2.08234458,62.90798986,66.73999061,69.51418491,61.05426564,61.07074601,6.599289819,6.382138232,5.796001796,5.796001796,5.796001796
1995/11/2 12:00,6.964220227,6.964220227,6.964220227,6.964220227,6.964220227,52.52531617,51.34196578,50.80360584,52.91309784,53.13833006,2.069455715,1.809363324,1.189255787,2.444299867,2.133528566,63.90554577,68.33309229,71.96426543,61.52120924,61.83982958,6.654017147,6.473235467,5.94329654,5.94329654,5.94329654
1995/11/2 15:00,6.873105856,6.873105856,6.873105856,6.873105856,6.873105856,51.84194214,51.27055069,51.14969438,51.95174081,52.15499916,2.088725936,1.822916716,1.180485945,2.476828008,2.152981669,64.97436019,69.78336416,73.83203981,62.32325353,62.7462495,6.720465465,6.546793353,6.029561505,6.029561505,6.029561505
1995/11/2 18:00,6.922529519,6.922529519,6.922529519,6.922529519,6.922529519,44.53360073,43.50827934,40.52532581,46.32093534,44.711349,2.056954498,1.824351781,1.173788975,2.447648352,2.100681522,65.15788286,70.41511138,74.90326335,62.21887791,62.73526259,6.760493914,6.587062268,6.067503772,6.067503772,6.067503772
1995/11/2 21:00,6.972625612,6.972625612,6.972625612,6.972625612,6.972625612,45.77622271,44.21693681,40.21769156,48.18322125,46.12317047,2.016981764,1.82801917,1.169643231,2.409539404,2.034030725,65.12870743,69.95915469,73.96388271,62.49355061,62.8890793,6.744000271,6.555920974,5.986607995,5.986607995,5.986607995
1995/11/3 0:00,7.13098306,7.13098306,7.13098306,7.13098306,7.13098306,44.03462408,43.12373653,40.32756094,45.70566684,44.17298906,1.984676492,1.821003296,1.158641066,2.377808522,1.986514128,65.73115466,70.01408923,73.80457254,63.26263418,63.77352541,6.729390116,6.564511676,5.968889673,5.968889673,5.968889673
1995/11/3 3:00,7.727429161,7.727429161,7.727429161,7.727429161,7.727429161,38.38435734,38.17961466,36.61397606,39.30028228,38.28399056,1.94239243,1.809203873,1.182239913,2.313071144,1.931503302,64.40598389,67.52006108,70.20636012,62.65286078,62.97148111,6.647527364,6.461960171,5.783473688,5.783473688,5.783473688
1995/11/3 6:00,7.650435837,7.650435837,7.650435837,7.650435837,7.650435837,37.60358709,34.50448406,31.80169744,39.36071044,39.03110231,1.954769247,1.809522776,1.193560982,2.319768114,1.952550922,62.60131212,64.99856567,67.08607821,61.24104308,61.49923542,6.577820692,6.407552392,5.708841965,5.708841965,5.708841965
1995/11/3 9:00,6.780646624,6.780646624,6.780646624,6.780646624,6.780646624,41.14326191,36.44367853,33.17506463,43.32150141,43.43137078,2.000289803,1.827700266,1.17522404,2.388332332,2.00867791,62.55784116,64.6359977,66.95972877,61.08173291,61.67502595,6.614807104,6.441557254,5.780252175,5.780252175,5.780252175
1995/11/3 12:00,6.780310409,6.780310409,6.780310409,6.780310409,6.780310409,40.70355123,35.4658411,31.48307625,43.32699488,43.20613856,2.052338323,1.862620182,1.151784645,2.475074039,2.062572573,63.7410142,66.15768448,69.32191402,61.75193431,62.78470368,6.73706452,6.568091135,5.955466701,5.955466701,5.955466701
1995/11/3 15:00,6.758456409,6.758456409,6.758456409,6.758456409,6.758456409,39.91334909,34.71323588,30.70300369,42.54692231,42.39310519,2.094719046,1.90646939,1.157524905,2.539492513,2.09860865,64.95488681,67.49808727,70.92600261,62.80118404,63.9657963,6.869182077,6.704826475,6.085937987,6.085937987,6.085937987
1995/11/3 18:00,6.952788904,6.952788904,6.952788904,6.952788904,6.952788904,36.28374845,32.1258121,28.16502113,38.82784397,38.15764078,2.116835803,1.950318599,1.172194458,2.576963655,2.104030007,66.1852365,68.57480427,72.16752323,63.94931594,65.30619909,6.999765869,6.835655707,6.207460625,6.207460625,6.207460625
1995/11/3 21:00,7.385161895,7.385161895,7.385161895,7.385161895,7.385161895,31.12523005,27.2036641,23.34724903,33.60355519,32.86743038,2.159392532,2.004532166,1.205041502,2.631177222,2.136717599,65.77419531,67.47062,70.76119899,63.75704505,65.25675801,7.071575672,6.881114838,6.223747164,6.223747164,6.223747164
1995/11/4 0:00,7.983961504,7.983961504,7.983961504,7.983961504,7.983961504,30.13724337,26.19835931,22.69901972,32.41147247,31.93903416,2.259811528,2.101159877,1.268024911,2.751244329,2.234620923,63.56253594,63.5592807,65.92146595,62.20239755,63.8943814,7.092340349,6.855163759,6.167012737,6.167012737,6.167012737
1995/11/4 3:00,8.835595085,8.835595085,8.835595085,8.835595085,8.835595085,31.79565238,28.33531866,25.28095003,33.77934619,33.38381644,2.392117814,2.25821977,1.39989144,2.896504798,2.34894777,60.00261429,58.03286591,58.75250839,59.71386285,61.25202999,7.034871937,6.741515931,5.98446032,5.98446032,5.98446032
1995/11/4 6:00,8.502069419,8.502069419,8.502069419,8.502069419,8.502069419,34.4597815,30.24155231,27.07731431,36.55904138,36.47114588,2.425812254,2.321681534,1.457453493,2.931743617,2.364414581,59.38913145,56.6814762,56.91769473,59.42820324,60.9993311,7.087264272,6.797176521,6.030098424,6.030098424,6.030098424
1995/11/4 9:00,7.828966209,7.828966209,7.828966209,7.828966209,7.828966209,36.99928305,33.0212475,29.93391806,39.03110231,38.88827213,2.410364619,2.313390048,1.422533577,2.93110581,2.341134638,60.49941274,57.98891827,59.04366145,60.054457,62.10900883,7.138446815,6.885768135,6.166117872,6.166117872,6.166117872
1995/11/4 12:00,7.524355066,7.524355066,7.524355066,7.524355066,7.524355066,37.29563303,31.9500211,27.32452041,40.29460013,39.7727206,2.376065358,2.290907362,1.367841655,2.914682288,2.295372009,61.95087583,59.71386285,61.7409474,60.9279162,63.53730688,7.157672953,6.931048293,6.258825864,6.258825864,6.258825864
1995/11/4 15:00,7.443327157,7.443327157,7.443327157,7.443327157,7.443327157,37.00528504,32.09834475,26.77517353,40.37700216,39.12998475,2.353003553,2.256784705,1.344561711,2.88614044,2.280224101,62.65307898,60.17531299,62.24085172,61.62558487,64.38329881,7.105058245,6.883441486,6.212829814,6.212829814,6.212829814
1995/11/4 18:00,7.997073904,7.997073904,7.997073904,7.997073904,7.997073904,37.80433002,32.1258121,27.01688616,41.11312697,40.39897603,2.329096581,2.179610098,1.344561711,2.820924708,2.298401591,62.1718937,59.71935631,61.29048417,61.42232707,63.8229665,7.000213897,6.773194144,6.100076851,6.100076851,6.100076851
1995/11/4 21:00,8.372626494,8.372626494,8.372626494,8.372626494,8.372626494,38.8988751,33.64750294,28.32433172,42.29422275,41.22299635,2.292372369,2.129701726,1.357477297,2.748852554,2.278151229,61.74700556,58.85139056,59.77429085,61.40035325,63.56477415,6.878130633,6.62768913,5.967099943,5.967099943,5.967099943
1995/11/5 0:00,7.990685811,7.990685811,7.990685811,7.990685811,7.990685811,43.54812947,40.37700216,31.9665015,48.60072488,44.21693681,2.248742155,2.090795519,1.379481627,2.669923978,2.240201732,62.52121829,59.66991522,58.87336438,63.1527651,64.08115884,6.770239367,6.488269196,5.843787575,5.843787575,5.843787575
1995/11/5 3:00,8.2744516,8.2744516,8.2744516,8.2744516,8.2744516,45.33235305,43.48630547,34.74619669,50.50695853,45.16730691,2.170876776,2.054918893,1.41041525,2.55065413,2.147400861,63.84550783,60.23574099,57.82960811,65.43804199,65.63580634,6.661665419,6.355471261,5.731213585,5.731213585,5.731213585
