时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4
1994/9/1 0:00,4.233768428,4.233768428,4.233768428,4.233768428,4.233768428,74.74671672,3.301586876,357.2609819,7.020651802,2.785202676,0.682758574,0.619864737,0.483152798,0.789808193,0.736175048,87.09730542,98.98108253,110.9568138,75.89758584,76.95232915,4.887847765,4.86269756,4.696454946,5.00459818,4.907607597
1994/9/1 3:00,4.700840138,4.700840138,4.700840138,4.700840138,4.700840138,8.427799328,11.82192617,10.71774293,8.26766471,5.427551612,0.688262183,0.63627017,0.497665296,0.793804388,0.731968527,79.7406064,89.40049752,100.3929004,69.77238384,71.54127626,4.828214176,4.725136986,4.514550428,4.994974601,4.915721595
1994/9/1 6:00,3.002139994,3.002139994,3.002139994,3.002139994,3.002139994,5.619741675,7.965525018,8.959839275,4.350835621,3.565272424,0.660289527,0.620916367,0.495772362,0.753632111,0.693058206,77.82615553,84.38497337,91.91649978,71.04686533,72.22795809,4.941501235,4.774009673,4.481528342,5.179520886,5.084417279
1994/9/1 9:00,2,2,2,2,2,321.6006678,309.7975831,303.188964,328.8873181,332.0680251,0.626805297,0.59357398,0.47663269,0.713249508,0.654147885,78.97332554,83.59940934,89.07089024,74.10671961,75.00764618,5.113162486,4.927043453,4.598520874,5.379917772,5.271982726
1994/9/1 12:00,2,2,2,2,2,299.5795232,271.9806807,265.2841664,308.7977754,326.0856592,0.599080653,0.569386483,0.45475878,0.682962555,0.62344028,81.10171462,85.1815243,90.33438482,76.58426768,77.61703717,5.251573186,5.067434492,4.731930101,5.522384485,5.408599812
1994/9/1 15:00,2,2,2,2,2,287.41346,258.7634425,255.7640194,289.5212631,319.5594419,0.574775856,0.548143551,0.434567479,0.65709245,0.596518544,83.5697241,87.40637346,92.91630853,78.8860252,80.29784306,5.366886971,5.187068791,4.850432214,5.637490041,5.519931416
1994/9/1 18:00,2,2,2,2,2,271.1325232,248.7324048,247.6117412,274.5571082,293.839114,0.555540214,0.534682683,0.416479437,0.639425061,0.572120722,86.35208397,90.0212579,96.02011045,81.38005364,83.24233479,5.434417933,5.228393573,4.943648845,5.677305241,5.611449768
1994/9/1 21:00,2,2,2,2,2,255.9514672,261.8013198,260.5982545,255.2036876,250.7979416,0.536695627,0.519539207,0.400915309,0.619864737,0.550036485,89.48833497,92.92729544,99.74467274,84.02789881,86.59883562,5.492908623,5.275756679,5.007994738,5.727687509,5.679758311
1994/9/2 0:00,2,2,2,2,2,229.4090032,271.0413009,248.9521427,228.7637179,196.5885875,0.514571833,0.499347905,0.379462051,0.597990827,0.526269641,92.3874739,95.41033697,103.0572259,86.47797961,89.88392153,5.585297874,5.37369075,5.133478664,5.800336098,5.767691408
1994/9/2 3:00,2,2,2,2,2,80.96543105,19.50176777,53.61059219,90.61446419,120.2900753,0.499259357,0.485256059,0.367894118,0.58074409,0.509864208,96.19461793,98.8272658,107.6277802,89.62023571,94.05345366,5.62245234,5.41595902,5.16404768,5.843736554,5.800336098
1994/9/2 6:00,2.028736648,2.028736648,2.028736648,2.028736648,2.028736648,134.7867221,125.1737514,152.5311271,118.4552634,144.3184209,0.492721717,0.471795191,0.357167489,0.574223982,0.509443556,101.365622,102.3375834,112.2477757,94.50391695,100.6895469,5.558590065,5.456340313,5.18876707,5.762785269,5.644660551
1994/9/2 9:00,2.828101142,2.828101142,2.828101142,2.828101142,2.828101142,140.40065,139.0337231,157.1126635,128.5796898,142.0496265,0.495505899,0.464644105,0.349175098,0.580113112,0.521011489,107.528612,106.1665213,117.0270813,100.6675731,108.9022617,5.423924682,5.425393902,5.181973955,5.585032099,5.418978182
