时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4
1994/3/1 0:00,6.631313851,6.631313851,6.631313851,6.631313851,6.631313851,31.61465658,31.29626677,27.76397199,34.03750331,31.84561277,1.536960336,1.356102249,0.943376217,1.858267782,1.689823388,46.32193789,45.82097401,47.46901265,45.35952319,46.78782334,5.88137903,5.526965347,5.147108599,6.226453049,6.187372359
1994/3/1 3:00,6.633651325,6.633651325,6.633651325,6.633651325,6.633651325,35.3154415,34.03750331,30.05474481,38.28944135,36.38321073,1.538697188,1.38703341,0.96387277,1.859199444,1.665786522,46.55043813,46.03521903,47.33716956,45.82097401,47.02404221,5.87119409,5.529797281,5.118034076,6.234193668,6.165094478
1994/3/1 6:00,6.171221182,6.171221182,6.171221182,6.171221182,6.171221182,31.05556738,29.02746779,23.52851433,35.22958413,32.76302059,1.477364599,1.348089961,0.947475528,1.777026902,1.585104639,47.3522197,46.84825143,47.98539809,46.72739526,47.81510076,5.886174797,5.574730634,5.150884511,6.249297316,6.153577947
1994/3/1 9:00,6.018895835,6.018895835,6.018895835,6.018895835,6.018895835,25.71340536,23.81417425,18.903021,29.47243805,27.30801481,1.404791649,1.292376604,0.912072392,1.686469407,1.498087457,47.2185814,46.79881027,48.28204504,46.34285291,47.61184266,5.831741988,5.558871804,5.145787029,6.177366192,6.065599197
1994/3/1 12:00,6.335623473,6.335623473,6.335623473,6.335623473,6.335623473,29.70209516,28.52206947,25.52264031,32.00492311,30.69198617,1.378054143,1.268898735,0.881700228,1.663364203,1.468460623,46.47846004,46.1560752,48.15020195,45.23866702,46.7933168,5.706454153,5.46334123,5.066492877,6.033503944,5.91437392
1994/3/1 15:00,6.470807348,6.470807348,6.470807348,6.470807348,6.470807348,36.55548833,35.80639743,33.76832377,38.10266371,37.18525589,1.405039744,1.275606698,0.875178597,1.70454364,1.512994041,46.61693415,46.37581368,48.39191428,45.34853626,46.85374489,5.611953161,5.376872845,4.966431209,5.945902786,5.812613091
1994/3/1 18:00,6.39990399,6.39990399,6.39990399,6.39990399,6.39990399,38.28794741,38.19605253,36.82818099,39.21783609,38.34986941,1.422847458,1.292190272,0.874992265,1.73379781,1.53162727,47.60297388,47.67776421,49.83120136,46.15058173,47.57338843,5.606862591,5.36120281,4.939433438,5.951189063,5.816577799
1994/3/1 21:00,6.224983069,6.224983069,6.224983069,6.224983069,6.224983069,40.89966168,40.81093949,39.48701563,41.79976229,40.95926291,1.435972707,1.315109144,0.868843299,1.763610977,1.535726581,48.72185161,49.32580285,51.97365159,46.80430373,48.23260388,5.631998137,5.394430836,4.969829529,5.975921286,5.834702177
1994/3/2 0:00,6.334454737,6.334454737,6.334454737,6.334454737,6.334454737,39.00367457,37.65769345,33.59802651,42.04696799,40.12975045,1.413740655,1.28305999,0.865116654,1.725226524,1.522496988,49.91230777,50.83101147,53.38547136,47.97441116,49.1445186,5.669283331,5.446916013,5.00456792,6.021043435,5.858301627
1994/3/2 3:00,6.053178778,6.053178778,6.053178778,6.053178778,6.053178778,42.39550061,41.69538655,39.67379327,43.91474439,42.98634965,1.362437877,1.24243955,0.870147625,1.640817995,1.462497989,50.83002377,51.62756348,53.89636334,49.11155782,50.16630255,5.650208949,5.426903679,4.977758945,6.006883765,5.839799658
