时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4
1994/5/1 0:00,2.349297964,2.349297964,2.349297964,2.349297964,2.349297964,197.5264568,198.5172117,195.5287696,199.2423484,196.6164747,0.339571971,0.361128805,0.298393673,0.375502083,0.319699944,133.3335677,142.7970909,158.8050165,120.5540948,124.9433647,5.298147715,4.862815814,4.409154916,5.713606657,5.67403499
1994/5/1 3:00,3.481809387,3.481809387,3.481809387,3.481809387,3.481809387,204.7455956,201.412265,196.4516709,208.905344,207.6088875,0.351101006,0.375840278,0.320376334,0.381420492,0.328493009,136.0701153,145.9832943,161.9912199,123.0920706,127.3604846,5.126712934,4.707002375,4.177907986,5.588001946,5.487836163
1994/5/1 6:00,3.728443426,3.728443426,3.728443426,3.728443426,3.728443426,199.5818235,199.7202794,193.2434904,203.8129069,199.3906718,0.357600433,0.385647927,0.334749612,0.383956953,0.332213151,139.1091033,148.9167989,164.7709077,126.1134704,130.6290898,5.076167849,4.662660908,4.117667189,5.546310368,5.431658529
1994/5/1 9:00,3.351474326,3.351474326,3.351474326,3.351474326,3.351474326,191.500678,192.4524322,185.805346,195.6386388,190.5846559,0.360089292,0.390044459,0.343204482,0.383280563,0.333058638,141.3040041,150.8230275,166.4409178,128.442695,133.1670657,5.084696493,4.686863223,4.123143625,5.563269654,5.426005433
1994/5/1 12:00,2.65769077,2.65769077,2.65769077,2.65769077,2.65769077,172.5296664,175.0436584,173.3077251,173.0220652,170.2918158,0.363765227,0.389029875,0.337793365,0.391059043,0.340837118,143.0621419,152.0096136,166.9243418,130.8268542,135.408395,5.004486681,4.728201482,4.238325442,5.401803119,5.240336584
1994/5/1 15:00,3.003379455,3.003379455,3.003379455,3.003379455,3.003379455,167.1399876,167.3198541,167.6934093,166.8419231,166.9902465,0.373484737,0.401373984,0.34523365,0.403234055,0.348277403,145.4594595,154.4871615,167.0012501,134.8480626,137.6497243,4.902362427,4.646408259,4.22966914,5.24598968,5.121268265
1994/5/1 18:00,3.350271233,3.350271233,3.350271233,3.350271233,3.350271233,173.1254537,169.9402343,170.4895803,173.5988785,175.9335989,0.40492276,0.448552156,0.371951038,0.444155624,0.365525337,151.2976949,161.1781887,168.4515221,143.9562097,142.6432742,4.660384148,4.376472959,4.166601795,4.874298664,4.906803962
1994/5/1 21:00,3.802233122,3.802233122,3.802233122,3.802233122,3.802233122,186.4897259,181.1523856,181.1413987,187.8928606,191.1889365,0.444951736,0.505876172,0.420312892,0.485584485,0.390213556,158.9422394,169.8853136,172.8462854,154.1575542,149.3123276,4.523618459,4.307929178,4.130916631,4.697816095,4.710535559
1994/5/2 0:00,4.275850682,4.275850682,4.275850682,4.275850682,4.275850682,210.2078767,203.9777107,201.7693399,213.3001118,215.6622995,0.473873571,0.541555721,0.461065363,0.509427217,0.413210802,168.0997842,178.9605,179.8888937,164.6830125,158.5138634,4.496520506,4.36463679,4.1839144,4.651001399,4.609839799
1994/5/2 3:00,5.178571367,5.178571367,5.178571367,5.178571367,5.178571367,211.4054531,207.8341194,204.6369258,214.4592318,214.5031795,0.517842762,0.598710639,0.524476885,0.545783156,0.445677501,177.681035,187.3874587,186.6568293,175.6644274,169.0887627,4.431387416,4.310225748,4.107774273,4.597296994,4.535112946
1994/5/2 6:00,5.530275516,5.530275516,5.530275516,5.530275516,5.530275516,209.516706,207.0375677,202.164869,213.3880071,211.6355935,0.570721739,0.654174584,0.574191518,0.601754392,0.49623762,187.1153666,194.1608878,191.6393923,186.9534758,180.8667286,4.343324122,4.302629401,4.117843849,4.476462082,4.376472959
