时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4
1994/12/1 0:00,4.48955962,4.48955962,4.48955962,4.48955962,4.48955962,63.78458573,69.02543087,64.53727088,65.36678393,59.12620897,0.850628581,0.849419492,0.591361925,1.022008099,0.847952214,89.01656207,91.64198782,96.88824327,84.83558939,86.79675504,5.102314427,5.072810711,4.865505668,5.247354153,5.125377346
1994/12/1 3:00,5.572862682,5.572862682,5.572862682,5.572862682,5.572862682,71.30052459,77.5677672,75.63956138,70.9371563,65.75681986,0.865019314,0.861524538,0.605484479,1.035580423,0.864459094,89.91093128,92.60883699,97.48703054,85.95625547,87.62077422,5.02795074,5.010434104,4.780732713,5.184792452,5.04004911
1994/12/1 6:00,5.110757414,5.110757414,5.110757414,5.110757414,5.110757414,80.56552768,84.44558397,83.32491734,80.28703182,77.13927702,0.872404008,0.869777978,0.615755427,1.041449536,0.871061847,92.01045137,94.45463996,99.19000352,88.21956149,89.93901485,5.015272722,5.000439039,4.759446928,5.178869451,5.024871419
1994/12/1 9:00,4.055631502,4.055631502,4.055631502,4.055631502,4.055631502,74.43043137,77.21069205,74.05744378,75.79337837,71.93696673,0.85899101,0.857856342,0.612454051,1.022008099,0.856389064,94.79078377,96.54764868,101.4533095,91.06517439,93.32848041,5.088725035,5.068183366,4.831448411,5.251056028,5.103351186
1994/12/1 12:00,3.818943438,3.818943438,3.818943438,3.818943438,3.818943438,67.05373205,71.07998636,65.54806824,69.65717922,63.43857811,0.840852547,0.844284018,0.607868806,0.996697549,0.83437989,97.19046039,98.21766089,103.4144752,93.46581694,96.37185792,5.159407977,5.11871397,4.887716923,5.323242606,5.191826016
1994/12/1 15:00,3.81070704,3.81070704,3.81070704,3.81070704,3.81070704,68.75628891,74.37606469,69.80550274,70.29442103,63.76269248,0.826732936,0.833646251,0.603833791,0.977256112,0.81732278,99.25565952,99.76681695,105.1174482,95.56431912,98.89335661,5.204989565,5.145552569,4.919738148,5.370256428,5.254017529
1994/12/1 18:00,3.981070427,3.981070427,3.981070427,3.981070427,3.981070427,74.49214098,81.18795989,78.02921816,74.82103526,68.56397991,0.818544639,0.827593728,0.600165595,0.966985164,0.807235242,101.0719331,101.3269599,106.7325258,97.41012209,100.9369242,5.228377594,5.158879322,4.948427685,5.386174493,5.286408942
1994/12/1 21:00,4.043927147,4.043927147,4.043927147,4.043927147,4.043927147,75.90495306,83.21504806,79.39159721,76.50203521,69.43744066,0.818700361,0.826309859,0.599065136,0.967351984,0.80870252,102.3687344,102.8925964,108.3256295,98.61868355,101.9971622,5.22205253,5.159989885,4.965456313,5.367294927,5.273822564
1994/12/2 0:00,4.025286878,4.025286878,4.025286878,4.025286878,4.025286878,70.73442844,74.51889475,68.79470539,73.53007125,67.32795053,0.813246039,0.812737535,0.594846711,0.957814675,0.810536618,103.1705851,104.007769,109.6165929,99.21747083,102.5300279,5.242845401,5.207558988,5.01172976,5.381917336,5.271046157
1994/12/2 3:00,4.425402415,4.425402415,4.425402415,4.425402415,4.425402415,75.45506166,79.11143055,74.30464966,77.67763648,72.17318567,0.814192466,0.809619569,0.599248546,0.954696708,0.815305272,103.6960137,104.6010628,110.1439652,99.77231041,102.9914787,5.226350691,5.184422265,4.970824033,5.378955836,5.260125624
