时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4
1994/4/1 0:00,3.021346831,3.021346831,3.021346831,3.021346831,3.021346831,59.39866554,65.38871853,62.82876393,59.51620465,54.09964834,0.626567866,0.626536107,0.477600145,0.725302325,0.624438417,99.72939084,101.4805445,108.7099258,94.46540791,98.30533,5.625261154,5.510439479,5.21717876,5.849984051,5.721828339
1994/4/1 3:00,3.06591744,3.06591744,3.06591744,3.06591744,3.06591744,60.67135889,67.86627116,69.00891184,58.03296915,54.35234772,0.611473718,0.614824006,0.470258232,0.706423119,0.606433248,99.88165617,101.2278458,108.5725895,94.64669178,98.81622092,5.589173794,5.434207249,5.106330876,5.847261471,5.720661519
1994/4/1 6:00,2,2,2,2,2,59.79434982,66.2511925,70.77231404,55.17087398,54.11612874,0.588478825,0.590525769,0.45172864,0.679852384,0.584757122,100.4963096,101.5025184,108.9021965,95.31689278,99.72813375,5.650845663,5.50110492,5.152420259,5.921549,5.777252281
1994/4/1 9:00,2,2,2,2,2,81.10107753,83.77534525,97.37716412,71.28320627,79.03997858,0.566692737,0.56762599,0.434772316,0.654505301,0.563955034,101.1613409,101.8540992,109.2812447,96.04202828,100.6730073,5.714022974,5.560807202,5.189952964,6.000114869,5.843372072
1994/4/1 12:00,2,2,2,2,2,83.75093328,87.93389811,101.6840405,73.4805922,80.32544935,0.547264437,0.548222362,0.419564066,0.632304753,0.544551405,101.7817218,102.1782128,109.6602928,96.70673582,101.5519594,5.770073026,5.605340825,5.222818389,6.06701254,5.909297392
1994/4/1 15:00,2,2,2,2,2,83.35574976,89.45558787,101.0083444,74.04092561,78.2104654,0.531690961,0.531440845,0.405404662,0.615348429,0.530042385,102.2662538,102.4583788,109.9734194,97.2231202,102.216667,5.795148139,5.636261551,5.251211005,6.092293636,5.929133329
1994/4/1 18:00,2,2,2,2,2,54.47621127,57.89563253,57.12654745,54.08866141,51.45729177,0.517287391,0.51588298,0.392468909,0.599440949,0.516757018,102.6048158,102.6781168,110.2096378,97.5801945,102.6616365,5.821503969,5.666015457,5.276492102,6.120686252,5.952469726
1994/4/1 21:00,2,2,2,2,2,38.94226163,42.02501269,34.35613581,43.22258802,36.11404455,0.507149143,0.502247998,0.380407194,0.589127309,0.509764719,102.4541332,102.7385448,110.3140134,97.33848266,102.3320294,5.805464253,5.687990564,5.300800848,6.093071516,5.903074353
1994/4/2 0:00,2.32483664,2.32483664,2.32483664,2.32483664,2.32483664,48.23818404,52.58345205,50.40254653,48.53476849,44.39269602,0.505810623,0.492633587,0.366422597,0.592973073,0.515533366,100.3770286,102.0573569,109.8910177,94.71261319,99.0414524,5.709807406,5.677294715,5.354669031,5.932244849,5.733691007
1994/4/2 3:00,3.017947378,3.017947378,3.017947378,3.017947378,3.017947378,61.40458515,67.01478411,71.46449061,56.98371737,56.53325325,0.508886198,0.492633587,0.363276062,0.599091334,0.521127204,98.75033728,101.315741,109.3251923,92.73497091,96.64081441,5.586426754,5.578698439,5.279020211,5.78697578,5.589005348
1994/4/2 6:00,2.327102942,2.327102942,2.327102942,2.327102942,2.327102942,81.88418321,87.13185225,103.7495833,69.27809162,77.7105601,0.500787523,0.486864941,0.356982994,0.590525769,0.511163179,98.57113495,100.7993567,108.7483799,92.68552985,96.75617688,5.607663626,5.566252361,5.271435882,5.813812636,5.63995648
1994/4/2 9:00,2.298018731,2.298018731,2.298018731,2.298018731,2.298018731,90.75088508,96.69048102,114.9562515,76.69976258,86.15401551,0.492583188,0.480222257,0.350864732,0.581610588,0.501548768,98.64736553,100.4532693,108.297917,92.95470894,97.19015949,5.636097132,5.5705307,5.278825741,5.846872531,5.689351853
