IN,OUT,No,R2,MSE,MAE
27,5,5,0.866074625,0.040755158,0.130895052
27,6,1,0.996995496,0.000918541,0.019396654
27,6,2,0.982962761,0.005203693,0.047057232
27,6,3,0.955521931,0.013572487,0.075553785
27,6,4,0.916597704,0.025427579,0.103091221
27,6,5,0.866202279,0.040754877,0.130884233
27,6,6,0.808102614,0.058396763,0.156430271
27,7,1,0.996999216,0.000918282,0.01938524
27,7,2,0.982989457,0.005200484,0.047015868
27,7,3,0.955555794,0.013574616,0.075521691
27,7,4,0.916686663,0.025423073,0.10303297
27,7,5,0.866381853,0.04073732,0.130814456
27,7,6,0.808299024,0.058392248,0.156381877
27,7,7,0.74816165,0.076637544,0.179869683
27,8,1,0.997003152,0.000917929,0.019373504
27,8,2,0.983008683,0.005199581,0.046996851
27,8,3,0.955598144,0.013574588,0.075520176
27,8,4,0.916763219,0.025423052,0.10303032
27,8,5,0.866501176,0.040737179,0.130807724
27,8,6,0.80847398,0.058392194,0.15637642
27,8,7,0.748411111,0.076634147,0.179850506
27,8,8,0.687366906,0.095138142,0.201658385
28,1,1,0.996974531,0.000921101,0.019469082
28,2,1,0.996977936,0.000920914,0.019455557
28,2,2,0.982893306,0.005208114,0.047156085
28,3,1,0.996978343,0.000921239,0.019455918
28,3,2,0.982898875,0.005209014,0.04714856
28,3,3,0.955320913,0.013596402,0.075683891
28,4,1,0.996981101,0.000921217,0.019452861
28,4,2,0.982922231,0.005206647,0.047129722
28,4,3,0.955381149,0.013590932,0.075644716
28,4,4,0.916266122,0.025481261,0.103235774
28,5,1,0.996984661,0.000920976,0.019441796
28,5,2,0.98293288,0.005208033,0.047121958
28,5,3,0.9554302,0.01358838,0.075609458
28,5,4,0.916367014,0.025474665,0.103182227
28,5,5,0.865646404,0.040885471,0.13107296
28,6,1,0.996989358,0.000920417,0.019425211
28,6,2,0.982960925,0.005204253,0.047081603
28,6,3,0.955477575,0.013586022,0.07557765
28,6,4,0.916449848,0.025472657,0.103150614
28,6,5,0.865774727,0.04088511,0.131059875
28,6,6,0.808212587,0.058363297,0.156366832
28,7,1,0.996993029,0.000920175,0.019414145
28,7,2,0.982980267,0.005203293,0.047052924
28,7,3,0.955540264,0.01357936,0.075529269
28,7,4,0.916545607,0.025466116,0.103085152
28,7,5,0.865944103,0.040870781,0.130978834
28,7,6,0.808408104,0.058359022,0.156319671
28,7,7,0.747934473,0.076706677,0.179955857
28,8,1,0.996994307,0.000920311,0.01941029
28,8,2,0.982983533,0.005205271,0.0470559
28,8,3,0.955539652,0.01358704,0.075564919
28,8,4,0.916541149,0.025480706,0.10314274
28,8,5,0.865933769,0.040894164,0.131049183
28,8,6,0.808391647,0.058392464,0.156408113
28,8,7,0.7479183,0.076749848,0.180037746
28,8,8,0.686713965,0.095292155,0.201766105
29,1,1,0.996975641,0.000920763,0.019446902
29,2,1,0.996976005,0.000921111,0.019447915
29,2,2,0.982899251,0.005203971,0.04711462
29,3,1,0.996978989,0.000921042,0.019446794
29,3,2,0.982921823,0.005202024,0.047090233
29,3,3,0.955321333,0.013596274,0.075709324
29,4,1,0.996982509,0.000920788,0.01944652
29,4,2,0.982937771,0.005201909,0.047084357
29,4,3,0.955338004,0.013604075,0.075704476
29,4,4,0.916211742,0.02549781,0.103288591
29,5,1,0.996985673,0.000920667,0.01943102
29,5,2,0.982955724,0.005201062,0.047064368
29,5,3,0.95538697,0.01360156,0.075670009
29,5,4,0.916344839,0.025481419,0.103200906
29,5,5,0.865606943,0.04089748,0.131099862
29,6,1,0.996990779,0.000919983,0.019418766
29,6,2,0.982976436,0.005199516,0.047036964
29,6,3,0.955455269,0.013592829,0.075633707
29,6,4,0.916427535,0.02547946,0.103169078
29,6,5,0.86573523,0.040897141,0.13108745
29,6,6,0.808031016,0.058418551,0.156457844
29,7,1,0.996991594,0.00092026,0.019417915
29,7,2,0.982986951,0.005199172,0.047020276
29,7,3,0.955474819,0.013593921,0.075615098
29,7,4,0.916449315,0.025485429,0.103157865
29,7,5,0.865751618,0.040912067,0.131092737
29,7,6,0.808030154,0.058447942,0.156499109
29,7,7,0.747563716,0.076783497,0.180071004
29,8,1,0.996995721,0.000919878,0.019403755
29,8,2,0.983006674,0.005198192,0.046997974
29,8,3,0.955524465,0.013591681,0.075603124
29,8,4,0.916465391,0.025503836,0.103199018
29,8,5,0.865863947,0.040915462,0.131111214
29,8,6,0.808215765,0.058446064,0.15648971
29,8,7,0.747810396,0.076782701,0.180052722
29,8,8,0.686813279,0.095261947,0.201728076
30,1,1,0.996974681,0.000920642,0.019459776
30,2,1,0.996978137,0.000920461,0.019450813
30,2,2,0.982900622,0.005203554,0.047115831
30,3,1,0.996982202,0.000920062,0.019438039
30,3,2,0.982927335,0.005200345,0.047084838
30,3,3,0.955315104,0.01359817,0.075703366
30,4,1,0.996984965,0.000920038,0.019434453
30,4,2,0.982943306,0.005200222,0.047079362
30,4,3,0.955363195,0.013596401,0.075674276
30,4,4,0.91613096,0.025522393,0.103319591
30,5,1,0.996988485,0.000919809,0.019423424
30,5,2,0.982961196,0.005199393,0.047059672
30,5,3,0.95541193,0.01359395,0.075640624
30,5,4,0.91624751,0.025511066,0.103258093
30,5,5,0.865523519,0.040922867,0.131127809
30,6,1,0.996990336,0.000919751,0.019416241
30,6,2,0.982965532,0.00520077,0.047056335
30,6,3,0.955416297,0.013599347,0.075646937
30,6,4,0.916246617,0.025523764,0.103284085
30,6,5,0.865514691,0.040945959,0.131188607
30,6,6,0.807811698,0.05845788,0.15658891
30,7,1,0.996994147,0.000919479,0.019404435
30,7,2,0.982992541,0.005197463,0.04701422
30,7,3,0.955478773,0.013592714,0.075589547
30,7,4,0.916352069,0.025515092,0.10321489
30,7,5,0.865668259,0.040937471,0.131120964
30,7,6,0.808026069,0.058449185,0.156531873
30,7,7,0.747911532,0.076677702,0.180111666
30,8,1,0.996998199,0.000919119,0.019391108
30,8,2,0.983012199,0.005196502,0.046991505
30,8,3,0.95552125,0.013592663,0.075586803
30,8,4,0.916448255,0.025509067,0.103204193
30,8,5,0.865784925,0.040939566,0.131120513
30,8,6,0.808205473,0.0584492,0.156533792
30,8,7,0.748157647,0.076676976,0.180094493
30,8,8,0.687247183,0.095129966,0.201747537
31,1,1,0.99696708,0.000922955,0.01947026
31,2,1,0.996970598,0.000922758,0.019460775
31,2,2,0.982867631,0.005213593,0.04713511
31,3,1,0.996973935,0.000922583,0.019448441
31,3,2,0.98289391,0.005210527,0.047110819
31,3,3,0.955355772,0.013585794,0.075663144
31,4,1,0.996976683,0.000922565,0.019445577
31,4,2,0.98290993,0.005210398,0.047105475
31,4,3,0.955406961,0.01358307,0.075632406
31,4,4,0.916245925,0.025487407,0.10323365
31,5,1,0.996977392,0.000922828,0.01944438
31,5,2,0.982911658,0.00521245,0.047109335
31,5,3,0.955412558,0.013587981,0.075635168
31,5,4,0.916268141,0.025493352,0.103222357
31,5,5,0.865493849,0.040912711,0.131166305
31,6,1,0.996982135,0.000922257,0.019426698
31,6,2,0.982932377,0.005210892,0.04708227
31,6,3,0.955460841,0.01358576,0.075601829
31,6,4,0.916351363,0.025491843,0.103198708
31,6,5,0.865622184,0.040913232,0.131161899
31,6,6,0.807993943,0.058402447,0.15652897
31,7,1,0.996985878,0.000922008,0.019415158
31,7,2,0.982959212,0.005207648,0.04704034
31,7,3,0.955523079,0.013579187,0.075544568
31,7,4,0.91645576,0.025483463,0.103131534
31,7,5,0.865774515,0.040905089,0.131094831
31,7,6,0.808205688,0.058394498,0.156480093
31,7,7,0.748261258,0.076571326,0.179983477
31,8,1,0.996990001,0.000921629,0.019401805
31,8,2,0.982979106,0.005206625,0.047017035
31,8,3,0.955565549,0.013579126,0.075541597
31,8,4,0.916531199,0.025483744,0.103142995
31,8,5,0.865917594,0.040899098,0.131099084
31,8,6,0.808384917,0.058394515,0.156482138
31,8,7,0.748506767,0.076570681,0.179967649
31,8,8,0.687713877,0.094988012,0.201606375
32,1,1,0.996976599,0.000920059,0.01942226
32,2,1,0.996980132,0.000919854,0.019412144
32,2,2,0.982932665,0.005193802,0.047059713
32,3,1,0.996984432,0.000919382,0.019414269
32,3,2,0.982936858,0.005197445,0.047074692
32,3,3,0.955395108,0.013573824,0.075638518
32,4,1,0.99698424,0.000919896,0.019422641
32,4,2,0.982936021,0.005200231,0.047091178
32,4,3,0.955398791,0.013579471,0.07564691
32,4,4,0.916224028,0.025482122,0.103186803
32,5,1,0.996987745,0.000919667,0.019397602
32,5,2,0.98295475,0.005199305,0.047070917
32,5,3,0.955447089,0.013577457,0.075609019
32,5,4,0.916313577,0.025479518,0.103152697
32,5,5,0.865622558,0.040873561,0.131168695
32,6,1,0.99699246,0.000919101,0.019379822
32,6,2,0.982975174,0.005197826,0.047044706
32,6,3,0.955495407,0.013575217,0.075575369
32,6,4,0.916391108,0.025479731,0.103126915
32,6,5,0.865780912,0.040864905,0.131159655
32,6,6,0.808815651,0.058152508,0.156236583
32,7,1,0.996996164,0.000918862,0.01936869
32,7,2,0.983001779,0.00519464,0.047003808
32,7,3,0.955557763,0.013568598,0.075518592
32,7,4,0.916495669,0.025471289,0.103060326
32,7,5,0.865934191,0.040856428,0.131092323
32,7,6,0.808992248,0.058155019,0.156203583
32,7,7,0.748796494,0.076408523,0.179950251
32,8,1,0.997000294,0.000918478,0.019354838
32,8,2,0.983021426,0.005193679,0.046981289
32,8,3,0.955600177,0.013568543,0.075515975
32,8,4,0.916562292,0.025474251,0.10308118
32,8,5,0.866004184,0.040872685,0.131111966
32,8,6,0.809195104,0.058147611,0.156196666
32,8,7,0.749041708,0.076407811,0.179931544
32,8,8,0.687699227,0.094992468,0.20176155
33,1,1,0.996983836,0.000917856,0.019403664
33,2,1,0.996987354,0.000917654,0.019393642
33,2,2,0.982935011,0.005193089,0.047069684
33,3,1,0.996987747,0.000917981,0.01939409
33,3,2,0.98293981,0.005194217,0.047064117
33,3,3,0.955431132,0.013556504,0.075586426
33,4,1,0.996988901,0.000918474,0.019398481
33,4,2,0.98295685,0.005193884,0.047066743
33,4,3,0.955464529,0.013559456,0.075584821
33,4,4,0.916340658,0.025446646,0.103174131
33,5,1,0.996992535,0.000918205,0.019386787
33,5,2,0.982975651,0.00519293,0.047045953
33,5,3,0.955515505,0.013556608,0.075533461
33,5,4,0.916486807,0.025426776,0.103081738
33,5,5,0.865636484,0.040869325,0.131129432
33,6,1,0.996997224,0.000917645,0.019369175
33,6,2,0.982996186,0.005191411,0.047019761
33,6,3,0.955563903,0.013554323,0.075498978
33,6,4,0.916584135,0.025420906,0.103051501
33,6,5,0.865755065,0.040872774,0.131136904
33,6,6,0.80863435,0.058207654,0.156362595
33,7,1,0.996999792,0.000917752,0.019369494
33,7,2,0.983023004,0.005188154,0.046978995
33,7,3,0.95564249,0.01354273,0.075433616
33,7,4,0.916689361,0.025412208,0.102983392
33,7,5,0.865907825,0.040864463,0.131069236
33,7,6,0.808830684,0.058204209,0.156317094
33,7,7,0.749489884,0.076197615,0.179916308
33,8,1,0.997000999,0.000917908,0.019366034
33,8,2,0.983026201,0.005190146,0.04698219
33,8,3,0.955641886,0.013550389,0.075469078
33,8,4,0.916684872,0.025426779,0.103042197
33,8,5,0.865897368,0.040887876,0.131141145
33,8,6,0.808814238,0.058237564,0.156403404
33,8,7,0.749474222,0.076240369,0.179996287
33,8,8,0.68801889,0.094849124,0.201794007
34,1,1,0.996998823,0.000913296,0.019358131
34,2,1,0.996999071,0.000913676,0.019360157
34,2,2,0.982985842,0.005175193,0.046958508
34,3,1,0.99700246,0.000913497,0.019351681
34,3,2,0.983006572,0.00517389,0.046938227
34,3,3,0.955580124,0.013511185,0.075424214
34,4,1,0.99700741,0.000912828,0.019347409
34,4,2,0.983031354,0.005171179,0.046931768
34,4,3,0.955625192,0.01351054,0.07541262
34,4,4,0.916596705,0.025368765,0.103064288
34,5,1,0.99701095,0.000912583,0.019336025
34,5,2,0.983050087,0.005170225,0.046910925
34,5,3,0.955680591,0.013506298,0.075379606
34,5,4,0.91670843,0.0253593,0.103007056
34,5,5,0.866226006,0.040690011,0.13085578
34,6,1,0.997015605,0.000912028,0.019318556
34,6,2,0.983070475,0.00516873,0.046885409
34,6,3,0.955728807,0.013504022,0.075344793
34,6,4,0.916810448,0.025351937,0.102970288
34,6,5,0.866373415,0.040684509,0.130857058
34,6,6,0.809060701,0.058077971,0.156234375
34,7,1,0.997016303,0.000912337,0.019318548
34,7,2,0.983080468,0.00516853,0.046869703
34,7,3,0.955746597,0.013505609,0.075328578
34,7,4,0.916829915,0.025358549,0.102961922
34,7,5,0.866386982,0.040700189,0.13086587
34,7,6,0.809058518,0.05810759,0.156278005
34,7,7,0.749157556,0.076261624,0.179869554
34,8,1,0.997020162,0.000912043,0.019306421
34,8,2,0.983099907,0.005167608,0.046848409
34,8,3,0.955770097,0.013511224,0.075340751
34,8,4,0.916908448,0.025358546,0.102961595
34,8,5,0.86651316,0.040700121,0.130861487
34,8,6,0.809308831,0.058086905,0.156264192
34,8,7,0.749546597,0.076218344,0.179821579
34,8,8,0.687925233,0.094877598,0.20174491
35,1,1,0.997006005,0.000910683,0.019330905
35,2,1,0.997009318,0.000910555,0.019325059
35,2,2,0.98299043,0.005173798,0.04693701
35,3,1,0.9970127,0.000910377,0.019316611
35,3,2,0.98301453,0.005171467,0.046914144
35,3,3,0.955582926,0.013510333,0.075444909
35,4,1,0.997015024,0.000910506,0.019319974
35,4,2,0.983025782,0.005172877,0.046932932
35,4,3,0.955621809,0.01351157,0.075437087
35,4,4,0.916573982,0.025375676,0.103028803
35,5,1,0.997018537,0.000910266,0.019308824
35,5,2,0.983044454,0.005171943,0.046912685
35,5,3,0.955688845,0.013503782,0.075396588
35,5,4,0.916728491,0.025353192,0.102955341
35,5,5,0.866150129,0.04071309,0.130802862
35,6,1,0.99702048,0.000910175,0.019301149
35,6,2,0.983049127,0.005173203,0.046908315
35,6,3,0.955693128,0.01350916,0.075402991
35,6,4,0.916727717,0.025365774,0.102980897
35,6,5,0.86614132,0.040736068,0.130863362
35,6,6,0.808878751,0.058105066,0.156168047
35,7,1,0.99702402,0.000909977,0.019291239
35,7,2,0.983074783,0.005170267,0.046870487
35,7,3,0.955754075,0.013503326,0.075346502
35,7,4,0.916780842,0.025373511,0.102960884
35,7,5,0.866266642,0.040736846,0.130837863
35,7,6,0.809122064,0.058088251,0.156134402
35,7,7,0.749379273,0.076194217,0.179652918
35,8,1,0.997027927,0.000909666,0.019279354
35,8,2,0.983094263,0.005169334,0.046850252
35,8,3,0.955789034,0.013505439,0.075345981
35,8,4,0.916859386,0.025373519,0.10296193
35,8,5,0.86639294,0.040736776,0.130832558
35,8,6,0.809252578,0.05810404,0.156148054
35,8,7,0.749614582,0.076197655,0.17964742
35,8,8,0.688092761,0.094826666,0.201642912
36,1,1,0.997004698,0.00091108,0.019341668
36,2,1,0.997008014,0.000910952,0.019335816
36,2,2,0.982987072,0.005174819,0.046942619
36,3,1,0.997011383,0.000910778,0.019327556
36,3,2,0.983018782,0.005170173,0.046900725
36,3,3,0.955573745,0.013513126,0.075466593
36,4,1,0.997014944,0.00091053,0.019323947
36,4,2,0.983039116,0.005168813,0.046902283
36,4,3,0.955620568,0.013511947,0.075456845
36,4,4,0.91647685,0.025405221,0.103083843
36,5,1,0.997015606,0.000910801,0.019323028
36,5,2,0.983040966,0.005170807,0.046905596
36,5,3,0.955626059,0.013516855,0.075459757
36,5,4,0.91649906,0.025411128,0.103072481
36,5,5,0.865984008,0.040743811,0.130821101
36,6,1,0.997020467,0.000910179,0.01930465
36,6,2,0.983062592,0.005169094,0.046877139
36,6,3,0.955675161,0.013514638,0.075435748
36,6,4,0.916594574,0.025406331,0.103051484
36,6,5,0.866141965,0.040735872,0.130796462
36,6,6,0.808838362,0.058117345,0.156113793
36,7,1,0.99702403,0.000909974,0.019294413
36,7,2,0.983088178,0.005166175,0.046839482
36,7,3,0.955736461,0.013508702,0.075378586
36,7,4,0.916709254,0.025395338,0.102985947
36,7,5,0.86626425,0.040737575,0.130772606
36,7,6,0.808943184,0.058142688,0.156131293
36,7,7,0.749781379,0.076071968,0.179651962
36,8,1,0.997027921,0.000909668,0.019282636
36,8,2,0.983107541,0.005165274,0.046819714
36,8,3,0.955781038,0.013507882,0.075366769
36,8,4,0.916787862,0.025395348,0.10298723
36,8,5,0.866390525,0.040737513,0.130766837
36,8,6,0.809150458,0.058135147,0.15611324
36,8,7,0.749997206,0.076081214,0.179650369
36,8,8,0.688081409,0.094830117,0.201764155
37,1,1,0.997003777,0.000911361,0.019342173
37,2,1,0.997007095,0.000911232,0.019336269
37,2,2,0.982958652,0.005183464,0.046966276
37,3,1,0.997010451,0.000911062,0.019328255
37,3,2,0.982989727,0.005179019,0.046947725
37,3,3,0.955509024,0.013532812,0.075517214
37,4,1,0.997010267,0.000911569,0.019336385
37,4,2,0.982988942,0.00518178,0.046963719
37,4,3,0.955512565,0.013538481,0.075525892
37,4,4,0.916246187,0.025463003,0.103158023
37,5,1,0.997012575,0.000911726,0.019331484
37,5,2,0.983005251,0.005181697,0.046949582
37,5,3,0.955586336,0.013528955,0.075482395
37,5,4,0.916439594,0.025429224,0.10308489
37,5,5,0.866056796,0.040721682,0.1307617
37,6,1,0.99701746,0.000911098,0.019312771
37,6,2,0.983026822,0.005180011,0.046921702
37,6,3,0.955628714,0.0135288,0.07545839
37,6,4,0.916495721,0.025436443,0.103080866
37,6,5,0.866137074,0.04073736,0.130792872
37,6,6,0.808474962,0.058227827,0.156273927
37,7,1,0.997019702,0.000911297,0.019310723
37,7,2,0.983052419,0.005177098,0.046883905
37,7,3,0.955690354,0.013522773,0.075401268
37,7,4,0.916625491,0.025420878,0.10299113
37,7,5,0.866271985,0.040735218,0.130739394
37,7,6,0.808650766,0.058231677,0.156256736
37,7,7,0.749961033,0.076017349,0.179686035
37,8,1,0.997023671,0.000910969,0.019298288
37,8,2,0.983071867,0.005176182,0.046863907
37,8,3,0.95573583,0.013521691,0.075408921
37,8,4,0.916704183,0.025420885,0.10299233
37,8,5,0.866398258,0.040735155,0.130733686
37,8,6,0.80885063,0.058226478,0.156269057
37,8,7,0.750185993,0.076023762,0.179681019
37,8,8,0.688197661,0.094794774,0.201897385
38,1,1,0.997001975,0.000911909,0.019365388
38,2,1,0.997005369,0.000911758,0.019358974
38,2,2,0.982944223,0.005187853,0.047001524
38,3,1,0.997005729,0.000912092,0.019359676
38,3,2,0.98294906,0.005188967,0.046995813
38,3,3,0.955494461,0.013530663,0.075523919
38,4,1,0.997008491,0.000912111,0.019359285
38,4,2,0.982965878,0.005188806,0.046990146
38,4,3,0.955543013,0.013529215,0.07549276
38,4,4,0.916321246,0.025440183,0.103076841
38,5,1,0.997010674,0.000912306,0.019362529
38,5,2,0.98297576,0.005190689,0.046997567
38,5,3,0.955586976,0.01352876,0.075483644
38,5,4,0.916433803,0.025430987,0.103036043
38,5,5,0.865985044,0.040743496,0.130749453
38,6,1,0.997015498,0.000911697,0.01934398
38,6,2,0.982997184,0.005189056,0.046970446
38,6,3,0.955659252,0.013519489,0.075432885
38,6,4,0.916502971,0.025434235,0.10302251
38,6,5,0.866051059,0.040763536,0.130775093
38,6,6,0.808521725,0.05821361,0.156396132
38,7,1,0.997019026,0.000911504,0.01933385
38,7,2,0.983022577,0.005186214,0.046933327
38,7,3,0.955720853,0.013513465,0.075375296
38,7,4,0.916619461,0.025422716,0.102969979
38,7,5,0.866168002,0.040766893,0.130741133
38,7,6,0.808700413,0.058216569,0.156368022
38,7,7,0.749645544,0.076113265,0.179850079
38,8,1,0.997020045,0.000911715,0.01933156
38,8,2,0.983025599,0.005188261,0.046937163
38,8,3,0.955720204,0.013521124,0.075411203
38,8,4,0.916614962,0.025437295,0.103027138
38,8,5,0.866157778,0.040790182,0.130808572
38,8,6,0.808683856,0.058249954,0.156454873
38,8,7,0.749627955,0.076156555,0.179938538
38,8,8,0.68762422,0.094920429,0.202143238
39,1,1,0.996998691,0.000912908,0.019366256
39,2,1,0.996998918,0.000913293,0.01936848
39,2,2,0.982963722,0.005179404,0.046978351
39,3,1,0.997002375,0.000913114,0.019361001
39,3,2,0.982986454,0.005177587,0.046950822
39,3,3,0.955457649,0.013541855,0.075529953
39,4,1,0.997004358,0.000913371,0.019367407
39,4,2,0.983003262,0.005177418,0.046944706
39,4,3,0.95552264,0.013535415,0.075503124
39,4,4,0.916331924,0.025436937,0.103035832
39,5,1,0.997005019,0.000914032,0.019376991
39,5,2,0.983024261,0.005175901,0.046942497
39,5,3,0.955580841,0.013530629,0.075475808
39,5,4,0.916414874,0.025436747,0.103001041
39,5,5,0.865961555,0.040750638,0.130733672
39,6,1,0.997009874,0.000913415,0.01935824
39,6,2,0.983045566,0.00517429,0.046915164
39,6,3,0.955630015,0.013528403,0.075443393
39,6,4,0.916530308,0.025425907,0.102968013
39,6,5,0.866075834,0.040755997,0.130738185
39,6,6,0.808456204,0.05823353,0.156412915
39,7,1,0.997010487,0.000913751,0.019358952
39,7,2,0.983054197,0.005174511,0.046902378
39,7,3,0.955646403,0.013530432,0.075429325
39,7,4,0.916549237,0.025432721,0.102960303
39,7,5,0.866090206,0.040771465,0.130745805
39,7,6,0.808454071,0.058263206,0.156456369
39,7,7,0.749491628,0.076121017,0.179809209
39,8,1,0.997014454,0.000913425,0.019345615
39,8,2,0.983073647,0.005173575,0.046882395
39,8,3,0.955690061,0.013530328,0.075422865
39,8,4,0.916613816,0.025437645,0.10297008
39,8,5,0.866239891,0.040765157,0.130746219
39,8,6,0.808646165,0.05826143,0.156466206
39,8,7,0.749791726,0.07610674,0.179789522
39,8,8,0.687640263,0.094915554,0.202154375
