IN,OUT,No,R2,MSE,MAE
9,4,3,0.9511070700096659,0.014916946054030983,0.07958668082350762
9,4,4,0.9090530915018398,0.02772245278231166,0.1081440296168835
10,1,1,0.9966964340464849,0.001006993560000193,0.020215840639038432
10,2,1,0.9967002270813955,0.0010067413555928425,0.02020552549190085
10,2,2,0.9815917538720589,0.005611204850325865,0.04901553638212704
10,3,1,0.9967034428342483,0.0010066387796764575,0.020197977447974885
10,3,2,0.9816185217857919,0.005608081147292544,0.04897404092338912
10,3,3,0.9520978700348295,0.014601535753779468,0.07866040894510898
10,4,1,0.9967066466281744,0.0010065176156222402,0.020195737021176618
10,4,2,0.9816357585114189,0.005607716387813145,0.04897337092347978
10,4,3,0.952162289479276,0.014595004785498925,0.07861381962083062
10,4,4,0.9105581767113539,0.027263672441746784,0.10724909000076815
10,5,1,0.9967089261623159,0.001006677149202819,0.020193909796662062
10,5,2,0.9816497334178051,0.005608224955254349,0.04895688075491273
10,5,3,0.9522002837440063,0.01459615156706721,0.07858220299624062
10,5,4,0.9107076351790631,0.02724257657158391,0.1071673979771374
10,5,5,0.8577494194390547,0.0433608472017166,0.13544656158795376
11,1,1,0.9967554574789336,0.0009890020268504961,0.019982322139479536
11,2,1,0.9967568722941997,0.0009894592335399017,0.019971486576485138
11,2,2,0.981713694724839,0.005574034817949201,0.04871763295250263
11,3,1,0.9967610138538776,0.0009890588567354928,0.019976015157777173
11,3,2,0.981737167964694,0.0055718828942823715,0.048685089875607074
11,3,3,0.9522066894798539,0.01456836539124265,0.07843240417982536
11,4,1,0.9967641839205318,0.0009889330166513778,0.019971383356093542
11,4,2,0.9817603411030197,0.005569673768901256,0.0486698386530427
11,4,3,0.9522486181369078,0.014568666418600789,0.07840464382143948
11,4,4,0.9108017487813191,0.027189426760170478,0.10698217281743795
11,5,1,0.996764653904198,0.0009893029476958715,0.01997222967201449
11,5,2,0.9817625631763512,0.005571753184825858,0.04867252961819558
11,5,3,0.9522571640155036,0.014573159127017907,0.07840263378280235
11,5,4,0.9108318390782408,0.0271938129054681,0.10696346219826054
11,5,5,0.8578266650918452,0.04332001413608625,0.13540701949626313
12,1,1,0.9967634297013237,0.000986571932607267,0.019985007752968326
12,2,1,0.9967673037612398,0.0009862766541540347,0.019973486876192135
12,2,2,0.9817007709763772,0.005577974237248006,0.048761343252770935
12,3,1,0.9967707290285033,0.0009860922248714414,0.01996609784462019
12,3,2,0.981727405687809,0.005574861307678473,0.048722383547352026
12,3,3,0.9522298450118862,0.014561307117860797,0.07840128781360711
12,4,1,0.996770482819196,0.0009866557900428863,0.01997714446772352
12,4,2,0.981727551035314,0.005577534323456528,0.04873309048767435
12,4,3,0.9522392686878464,0.014565696747639205,0.07839867623558489
12,4,4,0.9107386830961719,0.027197797059325467,0.10701754203849251
12,5,1,0.9967743447101768,0.0009863396965825242,0.01996702558771257
12,5,2,0.9817473848251338,0.00557639035108744,0.04871348663905312
12,5,3,0.9522972195688684,0.014560932455914938,0.07835865028068235
12,5,4,0.9108515962146688,0.027187787527507883,0.10695658235224832
12,5,5,0.8578456730405545,0.04331422244098875,0.13540665871299412
12,6,1,0.9967786536192852,0.0009858919828450651,0.01995585405947982
