IN,OUT,No,R2,MSE,MAE
28,8,1,0.9690388480776584,0.007866984886381743,0.07517725112957517
28,8,2,0.9396451769632803,0.015303306478650677,0.1027492272786994
28,8,3,0.9072957418742169,0.0234553812028813,0.11796488034691138
28,8,4,0.848087405656268,0.038358416933464375,0.14843193090152618
28,8,5,0.7644967560801149,0.059356001476259454,0.18186259914523553
28,8,6,0.6744382360587168,0.0819173091796115,0.21160719939939646
28,8,7,0.5878945324755253,0.1035269599736099,0.2349508163247406
28,8,8,0.474208764063922,0.13184777704372616,0.2607341065599619
29,1,1,0.9931339017838584,0.0017249188072224308,0.030373782686958187
29,2,1,0.9921452424488498,0.001973230725341058,0.031142789448530883
29,2,2,0.9647078553508738,0.008849882807211022,0.06910660884753142
29,3,1,0.9921621442889951,0.001972148208717086,0.03161962307875603
29,3,2,0.9636652524739895,0.00912782345590479,0.06957245093795993
29,3,3,0.9069813898374512,0.023325411561481452,0.11161803706523919
29,4,1,0.9903887856482453,0.0024224008287778336,0.037060686432290706
29,4,2,0.9614992715148538,0.009687489221021705,0.07257379516487548
29,4,3,0.9098799309331702,0.022639487991133116,0.1133132146870045
29,4,4,0.8366505971274156,0.0409616101946375,0.14785599300724658
29,5,1,0.9907231504944796,0.0023424342313355913,0.03598006671745866
29,5,2,0.9612794109342653,0.009759098445918803,0.0729050646326009
29,5,3,0.9132456799339348,0.021828977621587527,0.10950360957245953
29,5,4,0.8449009535875365,0.03896316364435171,0.14500957874401355
29,5,5,0.7546654700973539,0.061520257830360546,0.18016374322935433
29,6,1,0.9896526453243716,0.0026180151080976216,0.034182220748060696
29,6,2,0.9615245619339189,0.009715171420856731,0.071957796384616
29,6,3,0.9047337283531053,0.024010815589590964,0.11239011916486284
29,6,4,0.8312567421523965,0.04245889768421972,0.150230687718773
29,6,5,0.739277161717216,0.06549741503127401,0.18490430048782927
29,6,6,0.6578326884652013,0.0858021136898067,0.21222284700317173
29,7,1,0.9838385998624967,0.004097814341661661,0.03980878297298329
29,7,2,0.962235872387841,0.009554814706953484,0.07162586551064375
29,7,3,0.9077391105924937,0.023296170260496865,0.11114960390160585
29,7,4,0.8414090538069176,0.039971103071345666,0.1460799149168402
29,7,5,0.7485954670838701,0.06325799013596921,0.18291690839329688
