IN,OUT,No,R2,MSE,MAE
33,1,1,0.9931350665702071,0.0017214554948979757,0.029685823123538305
33,2,1,0.9915249899384092,0.002129047286590892,0.03375320265541438
33,2,2,0.9626632334711059,0.0093625936158315,0.07214567890399526
33,3,1,0.9906447226188186,0.0023539593237781836,0.033699430152761646
33,3,2,0.9654364380609469,0.008682875563152337,0.06910618756635128
33,3,3,0.9130439564506506,0.02180515812913433,0.10977568521830858
33,4,1,0.9805102889675937,0.004912167227747029,0.05194250217347785
33,4,2,0.9476470288899289,0.013172967454705265,0.08308766688627342
33,4,3,0.8880228535696052,0.02813030757901812,0.12231891964981287
33,4,4,0.8251550533366401,0.04384424077333894,0.1523400289762916
33,5,1,0.9914152718756467,0.002167671364424747,0.03431858245574912
33,5,2,0.9644079903503472,0.00897057442667969,0.0695124680798722
33,5,3,0.9135248133985161,0.02175874252381787,0.10967882031271048
33,5,4,0.8444791280873951,0.03906913241960555,0.1448729596484732
33,5,5,0.7527517824621852,0.062000135476483455,0.1810047915772731
33,6,1,0.9852077314213589,0.003742636049108683,0.038617222473765936
33,6,2,0.9598762443918931,0.010131376882878537,0.07373848090951757
33,6,3,0.8914787304765239,0.02735159196461968,0.11900791121516949
33,6,4,0.8158662651612545,0.046331423888901595,0.15541850220304188
33,6,5,0.7298689942735952,0.0678608851890751,0.18849690759858576
33,6,6,0.6145305899064561,0.09666057812604728,0.22296409777690476
33,7,1,0.9864528796884156,0.003434948917093177,0.04194314739524124
33,7,2,0.9558456755189937,0.01117161750059548,0.0789055412318273
33,7,3,0.9001851945537496,0.02520355826967603,0.1155191957443557
33,7,4,0.8415992359565875,0.03992316975302414,0.14589414421548272
33,7,5,0.7566020224686907,0.061243393996109466,0.18045818906072225
33,7,6,0.6377422478036692,0.09100448008380797,0.2166041075441887
33,7,7,0.5430702699475412,0.11458001779993678,0.24336895806860803
33,8,1,0.9791191200289288,0.005298466315672113,0.05334891527739868
33,8,2,0.9471867305526185,0.013371055820294384,0.08888138574245008
33,8,3,0.8978849794206468,0.025793636031624927,0.12195086845030685
33,8,4,0.8322048634643013,0.042295275691359754,0.1523700651595089
33,8,5,0.7482447990077477,0.0633426376747047,0.1874283317685527
33,8,6,0.6664356250110371,0.0837874127093174,0.21615783720916767
33,8,7,0.5638280994848467,0.10937064198074217,0.23998274172217446
33,8,8,0.48032181223564774,0.1300831980971839,0.2604538084595736
