IN,OUT,No,R2,MSE,MAE
22,5,1,0.9872906833491565,0.003214453231662965,0.03622376565495309
22,5,2,0.9595716732466402,0.010207172679926126,0.07393476298316504
22,5,3,0.9077203622330843,0.023259236116197422,0.11331216188355211
22,5,4,0.836133679428005,0.041235864082677695,0.14785834742559778
22,5,5,0.7513982466848799,0.06245437019726969,0.18099616098005364
22,6,1,0.988553845727821,0.002900360004501289,0.03691684136392095
22,6,2,0.9601732772258712,0.010073015036520175,0.0743848797571563
22,6,3,0.9081670634971816,0.023185590793986008,0.1125621498068503
22,6,4,0.8361460189349569,0.04129966833850261,0.1496250451413797
22,6,5,0.7492749563905641,0.06309328106174045,0.18369158110149952
22,6,6,0.6654236239346005,0.0840531354723092,0.21229004705037882
22,7,1,0.9881455393143205,0.003009844685158533,0.03481181692392117
22,7,2,0.9609580167399733,0.009892912855370205,0.07174421953694919
22,7,3,0.9134249249140705,0.021896655621760675,0.10950391752271733
22,7,4,0.8410918793380533,0.040120449152752195,0.1465445294748806
22,7,5,0.7502534669628429,0.06294902886144141,0.18251871470152842
22,7,6,0.6607019458254044,0.08538208703669255,0.21287433514037424
22,7,7,0.5563207842382103,0.1114622307385625,0.2407060283719604
22,8,1,0.9825691621699545,0.004434555593977312,0.040769281057943474
22,8,2,0.9522478527367076,0.012124258577106986,0.08007538932201813
22,8,3,0.8946325243464184,0.026699239316012955,0.11781755078973122
22,8,4,0.8110084655842396,0.04779993018108976,0.15839035332543805
22,8,5,0.7242028509956748,0.06963209587407687,0.18885929927646525
22,8,6,0.6373407672420298,0.09140886254606458,0.21743504287213555
22,8,7,0.5305623022838626,0.11813085831632472,0.24567711075915424
22,8,8,0.43503279600772216,0.14193251027769027,0.2678327023761283
23,1,1,0.9929759665473503,0.0017645957024837746,0.03179243792069646
23,2,1,0.991541895736079,0.002128425393373782,0.03502441644009534
23,2,2,0.9655218045592028,0.0086617007043546,0.06890094432178542
23,3,1,0.9777851392130704,0.005599292594068872,0.06263836422947766
23,3,2,0.958433538992046,0.010459922029974757,0.07807034940369809
23,3,3,0.9096736851967822,0.02269200851582322,0.11427647114067173
23,4,1,0.9886998308212563,0.002853018845511091,0.0395461093212359
23,4,2,0.9574764076480543,0.010718142148770267,0.07651839288631987
23,4,3,0.9051436184813062,0.023869974269428728,0.11476036188370839
23,4,4,0.8337239080175317,0.041772306370120596,0.14968239673152064
23,5,1,0.9900958054585776,0.002504978908412108,0.034653598599086476
23,5,2,0.9628568520113399,0.009377744661787103,0.07108597800542073
23,5,3,0.9099087695931112,0.02270764440282444,0.11256172433171141
23,5,4,0.8392337804984376,0.04045574437329084,0.14827904421732907
23,5,5,0.7526994744309736,0.06212747242490167,0.18275370772437768
23,6,1,0.9815810867762241,0.004667198953491796,0.048731576466614
23,6,2,0.9520233024864503,0.01213431489699411,0.08074711251546386
23,6,3,0.9030301210582922,0.02448254426031335,0.11509017055737022
23,6,4,0.829539102291396,0.042964952662664854,0.15144116817005565
23,6,5,0.7463222900491886,0.06383629980719986,0.18224342644652422
23,6,6,0.6478421205764775,0.08847000584715693,0.2137623261950216
23,7,1,0.9872001066790477,0.0032498898013306,0.03799485588861589
23,7,2,0.9550232952532128,0.011396721770465102,0.0771864013287288
23,7,3,0.9090430884098719,0.023004914145684133,0.11088679347253352
23,7,4,0.8209626945601143,0.04520258045608367,0.15379341564800017
23,7,5,0.7588622578695456,0.060779168801091674,0.17889610708564965
23,7,6,0.6566730026696488,0.08639594364729838,0.2120028001177602
23,7,7,0.5456297393095989,0.11414806247089455,0.24116639830203218
23,8,1,0.9724695370939973,0.006995273823785945,0.06612655431882886
23,8,2,0.9538459950048079,0.011702608807731604,0.07989163903580145
23,8,3,0.9088988773675677,0.023049767104061907,0.11471212641264852
23,8,4,0.8396758360985264,0.04048236520486721,0.1468051234906466
23,8,5,0.7585677764887809,0.06085033554791943,0.1808826494410131
23,8,6,0.6819720595519072,0.08002166105151129,0.20820246883968052
23,8,7,0.5955383790013022,0.10160671320262639,0.23415991396511615
23,8,8,0.4669926314488413,0.13365729949127564,0.26293634060290744
24,1,1,0.9896323613962296,0.0026045847657825026,0.03834666673443097
24,2,1,0.9897387536996031,0.00258217403237626,0.03985760466052024
24,2,2,0.9627437972543207,0.009359598825812752,0.07139080495180998
24,3,1,0.9914404068085029,0.0021574596944398277,0.032412803471474336
24,3,2,0.9596438855449821,0.010155346411412029,0.07338614235201615
24,3,3,0.9050787445215879,0.023846361299487293,0.11298179761711472
24,4,1,0.9881985892371622,0.0029795701973496258,0.037120522574304794
24,4,2,0.9614796984438381,0.009709106048128812,0.07268610179666579
24,4,3,0.8993982169532767,0.025315766154443572,0.11623166024383645
24,4,4,0.824717719157352,0.04403486423883848,0.1518433715182641
24,5,1,0.9893696228918023,0.0026886457382407016,0.034629110604003345
24,5,2,0.9612396531623715,0.0097860481765455,0.07191226753454767
24,5,3,0.9120381838075918,0.022170922009863897,0.10997295536140708
24,5,4,0.8474643879350624,0.038384567035630264,0.14481541696548006
24,5,5,0.756460814734976,0.061182538864894526,0.180853802492856
24,6,1,0.9889853282109774,0.002791025942856541,0.03571890759858594
24,6,2,0.962906190141126,0.00938180393574781,0.0721783481029927
24,6,3,0.9124992186073965,0.022091826623236263,0.10989276215348995
24,6,4,0.8418094948122061,0.039872179827981455,0.1458395257365193
24,6,5,0.7647970877674559,0.05918724047025866,0.17877545074105214
24,6,6,0.6619676705685955,0.08492134894235412,0.21233237473469496
24,7,1,0.9881537534561431,0.0030036827607299015,0.03748095659860369
24,7,2,0.961330918317544,0.009783779838858397,0.07286512484947255
24,7,3,0.9110693725664719,0.022455268438976567,0.11009537869953687
24,7,4,0.8381579942732023,0.040790496856631525,0.14719142324108778
24,7,5,0.7525881537250291,0.06225335696872752,0.1806546097905543
24,7,6,0.6499592275613915,0.08793539492467696,0.2135220967912231
24,7,7,0.5683737028665938,0.10823491131292463,0.23651308674603533
24,8,1,0.9686133327433465,0.00797510498192442,0.07618405361598586
24,8,2,0.9473157868058787,0.013358380002302292,0.08439149182234636
24,8,3,0.8989536615293949,0.025566035863936677,0.12180769589117958
24,8,4,0.8316395652459149,0.042511549350437286,0.1517533681838717
24,8,5,0.754016622936982,0.06199740372601705,0.18533285407111735
24,8,6,0.665185068457121,0.08424557581060134,0.21287728296757896
24,8,7,0.5672701492010336,0.10870810866004872,0.240210432615016
24,8,8,0.481628783226949,0.12998712786321015,0.2600753355060398
