IN,OUT,No,R2,MSE,MAE
38,4,1,0.9885198601094382,0.0028884501240757318,0.03602132566751278
38,4,2,0.9548231774595765,0.011347881725125197,0.07771635055595554
38,4,3,0.9007024269931769,0.02489898889419299,0.11544457434172771
38,4,4,0.8132818216376206,0.046738343759912614,0.15741358172879108
38,5,1,0.9861947900970727,0.0034798097899409416,0.037316931505206166
38,5,2,0.9591029137919646,0.01028987406582507,0.07444365021389239
38,5,3,0.9070291724827956,0.023353168621105067,0.11252108714058132
38,5,4,0.8357659880899936,0.041181881034645464,0.1499380687872671
38,5,5,0.7469933258530483,0.06333134252671667,0.18385189250768608
38,6,1,0.9802635236023669,0.004985314460684111,0.05206630886515624
38,6,2,0.9547802185780843,0.011398322748979372,0.07849404332541052
38,6,3,0.8959854697981862,0.02617048098116902,0.1178444586764891
38,6,4,0.8199523195030228,0.045225840780073426,0.1539970581136771
38,6,5,0.7353675589348609,0.06635691096570229,0.18749403720886984
38,6,6,0.6310568720596768,0.09235196536710957,0.21862285593381373
38,7,1,0.9885784686349495,0.0028916583849725058,0.04006982795882697
38,7,2,0.9630538117062846,0.009332383504378023,0.07044663656512705
38,7,3,0.9073513770967535,0.02335347215074943,0.11243550970941568
38,7,4,0.8379513779741098,0.04077209571128988,0.14716316716357156
38,7,5,0.7530030165182476,0.06204271122666146,0.18105038581444896
38,7,6,0.6450432570823343,0.0890058410513073,0.2153948751823433
38,7,7,0.5217907934686226,0.11970289384807897,0.2462940887210038
38,8,1,0.9840779159513569,0.004040185381263315,0.04181041926170919
38,8,2,0.9471451624958994,0.01338157985738861,0.08460681278664402
38,8,3,0.8880882340874167,0.028268234596911315,0.12313556399931802
38,8,4,0.7892132297364207,0.053131960463542134,0.1679328646501288
38,8,5,0.6975940680699941,0.07608656862470646,0.2008182092250677
38,8,6,0.5890701359568725,0.10322070549141968,0.23117705402720107
38,8,7,0.47752652105900417,0.13101086920592042,0.2577535434035656
38,8,8,0.34610445150163904,0.16367980448844582,0.2902506852227296
39,1,1,0.9885172768602775,0.002879415663301441,0.03886588274510124
39,2,1,0.9888658759876371,0.002791895327706987,0.037102606252444444
39,2,2,0.9583242453091153,0.010432062728332737,0.0743593331775548
39,3,1,0.991974700021281,0.0020158601213191825,0.03243082741150195
39,3,2,0.9646257874778819,0.008870127416593775,0.06951179007558551
39,3,3,0.9097548199401333,0.022589714002710613,0.11067118315736901
39,4,1,0.9914199387194468,0.0021587784910849644,0.03325895494859441
39,4,2,0.9625882585846253,0.009397385491924867,0.0710204395576315
39,4,3,0.9075228474469436,0.023188760053852727,0.11178544581453759
39,4,4,0.8318188827741745,0.04209824099489264,0.14987498401877558
39,5,1,0.9850321571103197,0.0037728688363342497,0.048665358146509574
39,5,2,0.9592816719561541,0.01024489778100143,0.07616177095520861
39,5,3,0.9017891147597294,0.024669408939267678,0.11526862846808116
39,5,4,0.8310191483171242,0.04237215696192382,0.15037529709824857
39,5,5,0.7345520013931692,0.06644559152236561,0.18691681326659992
39,6,1,0.9859114895757563,0.003558672446511476,0.03893113820555447
39,6,2,0.9563177050611208,0.011010776268107824,0.07640139812717425
39,6,3,0.8973297385126732,0.025832257477608464,0.1169124653798289
39,6,4,0.8132887551054613,0.04689964908262994,0.1576181238557448
39,6,5,0.7215252128651362,0.06982789631431667,0.19046458020855073
39,6,6,0.609981411210874,0.09762746742421616,0.22428366705304442
39,7,1,0.9676154995519602,0.008198980440597508,0.0737233886737002
39,7,2,0.9377285629944879,0.0157293880192509,0.09812467949926276
39,7,3,0.8817439171234277,0.02980821572489856,0.13367106981505386
39,7,4,0.8224535894284074,0.044671402660026276,0.16023474446725675
39,7,5,0.7502435308388762,0.06273586128350009,0.18916995830021544
39,7,6,0.6591950430314031,0.08545726327131817,0.22091058423332294
39,7,7,0.5896642663276986,0.10271315168965953,0.23872201927931025
39,8,1,0.9864598886867411,0.003435766299272163,0.03668788327869362
39,8,2,0.9577623519362153,0.010693561597081059,0.07452331132612112
39,8,3,0.8906037929626273,0.02763281965329993,0.12140404200080007
39,8,4,0.813568376467972,0.046992881186382514,0.1578094410437008
39,8,5,0.7095463904427419,0.07307931545796242,0.19569390517339103
39,8,6,0.5910730427159234,0.1027175990813169,0.23038907331896827
39,8,7,0.47807706532418137,0.13087281955244637,0.25893013366174494
39,8,8,0.35007672565623005,0.16268548504631003,0.28753010290643677
