IN,OUT,No,R2,MSE,MAE
16,7,2,0.9483487614213415,0.01308799296202183,0.08060891233961788
16,7,3,0.9003601281480708,0.02520101724396481,0.11420516616884463
16,7,4,0.8217792570504515,0.04499641821757032,0.15309284295755451
16,7,5,0.7408068702544681,0.06533005926697426,0.18423808343428674
16,7,6,0.6475201687859877,0.08869919310503034,0.21322118467672177
16,7,7,0.5440951507800107,0.11453358573792438,0.24121740012962575
16,8,1,0.9665421988695875,0.008511953390404742,0.06134098357376722
16,8,2,0.9387140607509433,0.015560485070953495,0.08879478158139606
16,8,3,0.88273619128221,0.029713670870855847,0.12284806321068892
16,8,4,0.8117876916737135,0.04760284752980974,0.15643160653294785
16,8,5,0.715569039253716,0.07181192408892687,0.19212672304969747
16,8,6,0.6011019543509803,0.10054291558312374,0.22818429301995635
16,8,7,0.5065001716134041,0.12418593263790087,0.2509885079234409
16,8,8,0.4194696506759271,0.14584232357154012,0.27101943770748216
17,1,1,0.9922154480534224,0.0019589794670049673,0.03162177114063273
17,2,1,0.9896190471501781,0.0026167790369189753,0.03698747344125434
17,2,2,0.9627363911873198,0.009377372651824836,0.07000288579598814
17,3,1,0.9882028477796887,0.002978625789029984,0.03617792141322693
17,3,2,0.9594330187781216,0.010225923148694286,0.07129686161130541
17,3,3,0.9110898686498613,0.022374199943544806,0.10756278604934369
17,4,1,0.9804668438832588,0.004931648511794101,0.04439551372910751
17,4,2,0.9568670127905662,0.010871741135733283,0.07311256799471078
17,4,3,0.902423719496673,0.024554418665674687,0.1128945380251897
17,4,4,0.8275842144615949,0.04331473593518572,0.1495849887434548
17,5,1,0.9811452804968865,0.004768754741417124,0.04956118594223019
17,5,2,0.9615174957526756,0.009715899656316754,0.07282244131349637
17,5,3,0.9154914293022121,0.021300525741843827,0.10617100828189147
17,5,4,0.8472304832909647,0.03844342757560366,0.140652050969136
17,5,5,0.769019647670288,0.05802747663814743,0.17343630795352447
17,6,1,0.9856776381053991,0.0036291670216310784,0.03994085537312404
17,6,2,0.9620010797060702,0.009610725383132146,0.0680318614341182
17,6,3,0.9214461837497763,0.01983293476439966,0.10123996783533672
17,6,4,0.8504813271011196,0.037686430082437716,0.13904047969056318
17,6,5,0.7857006991645955,0.053926986408284715,0.1676565644266043
17,6,6,0.6903872481397545,0.07778170976117209,0.1999856173836883
17,7,1,0.9730220811675881,0.006849687030677286,0.05885302951128687
17,7,2,0.9402214744258581,0.015147379685831578,0.09054039888122212
17,7,3,0.9020143736809728,0.024782623789360945,0.11431156909178887
17,7,4,0.8343059338702655,0.041833735918460735,0.14735563213039973
17,7,5,0.7565901650924702,0.06135185356296067,0.17785001622703706
17,7,6,0.6545451292824498,0.08693140875979621,0.2091901439070732
17,7,7,0.5849843656089736,0.10426129229690936,0.22866377324569107
17,8,1,0.9639465603783296,0.009172306226199581,0.06039537249616751
17,8,2,0.9465417633911737,0.013573033274250502,0.07967300438490955
17,8,3,0.897249278346385,0.02603617568235487,0.11565912833460329
17,8,4,0.825296636738619,0.04418615147028079,0.14940356109885153
17,8,5,0.7588191323785298,0.060892323788843385,0.1761974629309307
17,8,6,0.6519841167217156,0.08771798196480031,0.2099895896291381
17,8,7,0.5634266451795176,0.1098607661333716,0.2331037432598851
17,8,8,0.45862341107491944,0.13600601544432328,0.25861344315346857
18,1,1,0.9911524133774912,0.002226491729387563,0.033012314960764004
18,2,1,0.9880417610015227,0.0030143734956101947,0.03713658607623241
