时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4
1993/12/1 0:00,4.836884259,4.836884259,4.836884259,4.836884259,4.836884259,34.06398045,31.22487754,24.46242161,39.28928477,36.46564354,1.006858469,0.960923412,0.608798345,1.252380715,1.042113803,71.62878162,74.92523549,82.67649578,65.55890043,68.90441248,5.469746353,5.44074377,5.110752233,5.696020243,5.490553814
1993/12/1 3:00,5.283864752,5.283864752,5.283864752,5.283864752,5.283864752,36.91384091,34.18036193,28.65942919,41.28341271,39.24533704,1.042153855,0.971004703,0.631121202,1.286225046,1.099721176,68.96187376,71.73354008,77.63350716,64.2899131,66.6411104,5.385760543,5.326784429,4.956982591,5.646398874,5.432253422
1993/12/1 6:00,5.581611435,5.581611435,5.581611435,5.581611435,5.581611435,40.64577174,38.855301,36.13603562,42.91497194,42.18434104,1.07041643,0.98090597,0.656684474,1.308727926,1.144546913,66.80373551,69.14612436,73.6287809,63.20220967,64.82277791,5.355649584,5.281502571,4.890946549,5.634135038,5.415084051
1993/12/1 9:00,5.406784388,5.406784388,5.406784388,5.406784388,5.406784388,47.33174724,48.6391629,49.46318272,46.4472702,46.18907733,1.101996754,1.002508735,0.670006179,1.348513018,1.184692051,66.04200747,68.69016787,73.34312142,62.24634908,63.79550245,5.373917383,5.288483524,4.93981322,5.627531433,5.443951235
1993/12/1 12:00,5.298283478,5.298283478,5.298283478,5.298283478,5.298283478,55.14621384,57.37377291,58.40654441,53.87443544,53.20423266,1.137404476,1.030232283,0.680267492,1.397479285,1.22663742,66.46816096,69.54165288,74.07375049,62.6418776,63.84494351,5.426181574,5.333576707,5.021697913,5.65734199,5.503006325
1993/12/1 15:00,4.956559681,4.956559681,4.956559681,4.956559681,4.956559681,58.10544745,60.31277691,59.07125373,58.34611629,56.14873013,1.148769516,1.039773504,0.693949243,1.406840483,1.239419056,68.12809278,71.39294608,75.15046701,64.76784339,65.32268201,5.505854144,5.414329353,5.113205,5.729415613,5.582060901
1993/12/1 18:00,4.446136795,4.446136795,4.446136795,4.446136795,4.446136795,53.3812694,56.46185765,53.35255623,54.63253367,50.62779738,1.101265018,1.012590025,0.696829612,1.333931152,1.174610761,70.06786648,73.45299045,76.81498286,66.9487437,67.1410145,5.616932858,5.523949184,5.212447738,5.847903141,5.694133499
1993/12/1 21:00,4.54021898,4.54021898,4.54021898,4.54021898,4.54021898,50.60195739,52.64939266,49.66644094,52.039618,48.76001914,1.058662705,0.974245117,0.68782846,1.270743065,1.128704886,71.37053836,75.15046701,78.57288739,68.10236854,68.10236854,5.65596707,5.597154854,5.272823548,5.88639272,5.703001196
1993/12/2 0:00,4.795069955,4.795069955,4.795069955,4.795069955,4.795069955,47.76219154,49.13906826,46.49121793,49.15554865,46.51319179,1.043580106,0.963443735,0.677387124,1.254360968,1.109802467,71.7600206,75.83165502,79.81440747,68.04194057,68.24519829,5.61339995,5.558287926,5.27074813,5.818658608,5.657530664
1993/12/2 3:00,5.571157859,5.571157859,5.571157859,5.571157859,5.571157859,55.52560662,58.6152961,58.46147907,54.8193115,52.80320969,1.048944108,0.9827062,0.675946939,1.269842949,1.102601545,71.84838689,75.94152405,80.30332466,67.87713703,68.31661316,5.514601276,5.449988816,5.191882228,5.702623847,5.567721646
1993/12/2 6:00,5.203119889,5.203119889,5.203119889,5.203119889,5.203119889,64.74033917,70.37131209,74.08489471,60.80169533,59.84033889,1.037080371,0.989727099,0.673066571,1.259401613,1.074157905,73.19325712,77.29840661,81.72063519,69.17908507,69.65152191,5.478810717,5.404140935,5.133959185,5.677530151,5.540552532
1993/12/2 9:00,4.062959163,4.062959163,4.062959163,4.062959163,4.062959163,64.39826303,70.36032516,74.35956798,60.19192067,59.2030969,0.996906739,0.972984956,0.655784359,1.213495738,1.013310117,75.6152986,79.28703611,84.05535214,71.48084131,72.46416915,5.541747439,5.447347375,5.184335251,5.741113426,5.620739155
1993/12/2 12:00,3.506396355,3.506396355,3.506396355,3.506396355,3.506396355,61.06914166,66.15782411,68.80567444,57.98354757,56.62666162,0.964367328,0.954982652,0.635621778,1.178391245,0.968124334,77.93327036,81.18227693,86.62628751,73.4584839,75.16694737,5.58388027,5.500364883,5.261691758,5.76394303,5.65394585
1993/12/2 15:00,3.366534717,3.366534717,3.366534717,3.366534717,3.366534717,55.57605241,58.68671115,57.14304737,55.78066794,52.81969008,0.935116185,0.931219611,0.618879636,1.143286752,0.933919956,80.14433179,83.15442607,89.12031456,75.38119198,77.60054645,5.609470193,5.540929881,5.30886036,5.781489749,5.666209687
1993/12/2 18:00,3.272092065,3.272092065,3.272092065,3.272092065,3.272092065,36.06151571,37.8225295,29.43400781,41.1735434,34.37812668,0.90158948,0.902235901,0.603397654,1.09936113,0.89683521,82.21954058,84.9343044,91.33966903,77.23797864,79.9462503,5.644597411,5.576778018,5.338293567,5.820545352,5.700737103
1993/12/2 21:00,3.762328735,3.762328735,3.762328735,3.762328735,3.762328735,25.0997237,26.94546798,20.00172769,29.23074959,23.36372853,0.87952994,0.881353228,0.594036456,1.069477306,0.873792261,82.88581703,85.51661028,92.73500575,77.38080838,80.70434663,5.610195933,5.529798091,5.276031013,5.799602492,5.677152802
1993/12/3 0:00,3.738898306,3.738898306,3.738898306,3.738898306,3.738898306,27.52598771,28.78028543,23.98998358,30.3733904,26.35217371,0.867971903,0.874872399,0.57711429,1.063536545,0.857590187,82.43788899,84.9343044,93.89412405,75.78221395,80.42967405,5.578567893,5.492251884,5.294521105,5.732434404,5.651493083
1993/12/3 3:00,3.99951677,3.99951677,3.99951677,3.99951677,3.99951677,26.92046752,26.01707232,21.38058751,30.23605376,27.64313809,0.854623608,0.875772514,0.568653207,1.05255514,0.831666869,82.13469516,83.37965759,93.36125924,75.11201285,81.25918525,5.550421361,5.407725749,5.211127017,5.718283823,5.673001965
