时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4
1993/3/1 0:00,7.071923479,7.071923479,7.071923479,7.071923479,7.071923479,28.49307487,26.46755854,22.30351296,31.78523152,30.21410087,1.533491417,1.354862269,0.971445135,1.834697536,1.684901724,45.31810223,44.07415137,44.72238067,45.21679284,46.41986247,5.59080733,5.256654592,4.896674709,5.917457477,5.87920145
1993/3/1 3:00,7.284514428,7.284514428,7.284514428,7.284514428,7.284514428,31.93685929,30.53272177,27.39046046,34.38913337,33.12563669,1.554142689,1.397902722,1.01786868,1.847102207,1.686029421,44.83673889,43.40944167,43.70059551,45.01902797,46.09574782,5.650313157,5.328314662,4.937916572,5.993782916,5.927721289
1993/3/1 6:00,7.381887289,7.381887289,7.381887289,7.381887289,7.381887289,32.38624199,31.9390485,29.39557476,34.19136867,32.74109422,1.560371717,1.418201276,1.032904646,1.853304543,1.679639136,45.04946149,44.00822975,44.34333133,45.10143,45.96939804,5.67679782,5.387471543,4.977478903,6.024760967,5.925108682
1993/3/1 9:00,7.471501357,7.471501357,7.471501357,7.471501357,7.471501357,36.73428376,36.35579342,34.80114316,37.86649597,37.04247639,1.608538358,1.451280402,1.036475688,1.924913332,1.740722748,45.11316687,44.69491332,45.31567528,44.81576963,45.4859728,5.676164174,5.414717298,4.98792933,6.028120033,5.899542459
1993/3/1 12:00,7.080070212,7.080070212,7.080070212,7.080070212,7.080070212,45.33345184,44.72233882,44.15101858,45.87596622,45.85948583,1.682494862,1.500335241,1.016928933,2.051027497,1.835449334,47.16188794,47.17246766,48.18875936,46.48578409,47.1669742,5.781144948,5.514369583,5.084035934,6.136729826,6.009271941
1993/3/1 15:00,6.56023103,6.56023103,6.56023103,6.56023103,6.56023103,53.53182643,53.36905087,53.64921752,53.38553126,53.68217831,1.692383076,1.523828938,1.001141168,2.083166874,1.833005989,50.90968109,51.36947768,52.66593627,49.9301889,50.52348351,5.940550709,5.679523651,5.243778173,6.298151598,6.163602352
1993/3/1 18:00,6.005477277,6.005477277,6.005477277,6.005477277,6.005477277,53.73623588,53.879943,53.55582864,53.90741032,53.61076328,1.609719524,1.477029493,0.97388848,1.978103062,1.719108547,54.70176402,55.85214806,57.75838166,53.1328811,53.72068224,6.051081051,5.826576086,5.400347961,6.392765285,6.242167169
1993/3/1 21:00,5.794438087,5.794438087,5.794438087,5.794438087,5.794438087,49.25678921,50.46300851,50.33665884,49.02372099,48.19420795,1.510847272,1.40786405,0.934982918,1.851425048,1.594497978,57.64296569,59.62616099,62.44431038,55.24786651,55.94553703,6.056525091,5.886479426,5.47350095,6.375036882,6.199992232
1993/3/2 0:00,6.791831024,6.791831024,6.791831024,6.791831024,6.791831024,49.94899142,51.69903787,52.99549533,48.62819159,48.43042689,1.467245807,1.366139244,0.913744616,1.793912478,1.54939008,59.19630554,61.99384596,65.63601564,56.04441946,56.79153119,5.928032063,5.805302003,5.375714812,6.24496639,6.029799566
1993/3/2 3:00,6.645965701,6.645965701,6.645965701,6.645965701,6.645965701,59.17456846,61.93885443,65.37776278,56.16522395,56.79697229,1.438483622,1.357869462,0.932539573,1.741662496,1.503154484,61.52907774,64.52084152,68.19597201,58.30223506,58.95595782,5.77971607,5.646492837,5.151777094,6.142701499,5.889651877
1993/3/2 6:00,5.526759702,5.526759702,5.526759702,5.526759702,5.526759702,58.93740731,64.32851119,70.99208281,53.10536461,54.29195279,1.345192857,1.286824523,0.891942465,1.622126566,1.390948588,64.46540561,67.86087043,71.90955679,60.8841653,61.54338153,5.818952528,5.714607227,5.229035607,6.168267722,5.903647984
1993/3/2 9:00,5.097310468,5.097310468,5.097310468,5.097310468,5.097310468,64.75821125,70.60754034,79.78711838,57.14306051,59.7414689,1.265459897,1.224425264,0.840068382,1.531158971,1.295846103,67.67684089,71.14047118,75.78245215,63.68583429,64.70212598,5.84838471,5.771711345,5.32588867,6.164162197,5.909246427
1993/3/2 12:00,4.64691249,4.64691249,4.64691249,4.64691249,4.64691249,65.21991153,69.39348483,74.73862513,60.58196887,61.62572699,1.209971408,1.178753517,0.792893039,1.473834351,1.231943247,71.24708442,74.52994131,79.55646509,67.04783707,68.43768463,5.86275399,5.819484725,5.425914184,6.135050293,5.895063705
1993/3/2 15:00,4.514237117,4.514237117,4.514237117,4.514237117,4.514237117,63.96078125,68.67933454,72.34896837,60.28532182,59.86781857,1.166225037,1.13759256,0.760377762,1.423839763,1.185895601,74.90830398,78.08970897,83.22610211,70.65704595,72.19521716,5.868153712,5.854381686,5.48133877,6.119001424,5.87490931
1993/3/2 18:00,4.374578829,4.374578829,4.374578829,4.374578829,4.374578829,54.75754024,59.06577285,62.11464527,51.60564898,51.01235489,1.123171283,1.092108763,0.735944317,1.367454891,1.145298493,77.94035849,81.2154926,86.73642855,73.40927372,75.15070327,5.879517195,5.896183393,5.525006625,6.121054186,5.859606899
