时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4
1993/4/1 0:00,3.010898806,3.010898806,3.010898806,3.010898806,3.010898806,129.2850066,134.6503835,139.2868698,124.8060901,124.6302992,0.460776386,0.467502417,0.376739648,0.519109081,0.453608315,104.416675,106.5072088,114.4068041,98.64057429,102.6837607,5.347591303,5.036948895,4.72811773,5.634075647,5.616131938
1993/4/1 3:00,4.188870075,4.188870075,4.188870075,4.188870075,4.188870075,148.9920643,151.3724978,157.9646585,143.956317,147.0326587,0.471765519,0.49023822,0.407956266,0.521454838,0.454330086,108.5603129,112.6049492,121.8394553,101.4092781,105.1063765,5.108675457,4.728915228,4.37343042,5.444271083,5.437292974
1993/4/1 6:00,4.052341697,4.052341697,4.052341697,4.052341697,4.052341697,164.116936,163.8811227,167.6331609,161.6892293,164.3810283,0.477134091,0.502869221,0.432135612,0.517124209,0.453608315,111.9903668,117.3183378,127.6240685,103.8373873,107.3806689,5.002580839,4.645776044,4.255001942,5.355549412,5.310490766
1993/4/1 9:00,3.257827491,3.257827491,3.257827491,3.257827491,3.257827491,169.4533726,167.2870724,167.8638865,169.6437699,171.3632252,0.468972049,0.493486192,0.426180997,0.507199851,0.4463906,113.8277894,119.3234506,129.7060898,105.5788141,109.0726546,5.02820233,4.711769017,4.330764268,5.364122518,5.300721413
1993/4/1 12:00,2,2,2,2,2,168.383682,166.435585,163.4306584,170.8962804,170.044793,0.454199545,0.475802789,0.408678038,0.492944863,0.434300927,114.5230466,119.757434,130.0411908,106.3973396,110.0065427,5.113265439,4.804677554,4.427460921,5.444470458,5.379075608
1993/4/1 15:00,2,2,2,2,2,169.3968986,168.1660272,162.991181,173.1705759,170.385388,0.441703784,0.461006473,0.393340393,0.481396519,0.42383524,115.2415938,120.4770772,130.7388602,107.1334632,110.7206925,5.189532483,4.88442737,4.509403858,5.518438413,5.452246065
1993/4/1 18:00,2,2,2,2,2,158.9770783,160.8816896,153.5863651,163.342763,157.1681058,0.430111083,0.446029714,0.378363634,0.470930832,0.414993538,115.8821785,121.1417859,131.524425,107.6937961,111.33596,5.269333123,4.975342161,4.590748671,5.601776971,5.522027155
1993/4/1 21:00,2,2,2,2,2,143.8170126,147.4886164,139.770295,147.9720416,140.4734588,0.421157106,0.43574447,0.366995732,0.462810902,0.407414937,116.548309,121.9383375,132.4857804,108.2211683,111.885306,5.333238258,5.035952022,4.649165411,5.667769945,5.589017001
1993/4/2 0:00,2.139472387,2.139472387,2.139472387,2.139472387,2.139472387,139.7938293,144.4946768,142.275316,140.006514,135.6501945,0.410589465,0.424557011,0.35436473,0.453427872,0.397310136,117.5013394,123.2293006,134.1393119,108.8529162,112.5390277,5.423144341,5.108125606,4.71934525,5.763868474,5.694286759
1993/4/2 3:00,2.966002681,2.966002681,2.966002681,2.966002681,2.966002681,172.3676855,171.7148071,176.1150743,169.6163026,173.0112653,0.41442024,0.433579155,0.367176175,0.453427872,0.396588365,118.828621,125.2069461,136.6278492,109.698909,113.2751513,5.355716167,4.981323398,4.537715042,5.74831726,5.678336795
1993/4/2 6:00,3.381843835,3.381843835,3.381843835,3.381843835,3.381843835,189.2583762,186.9097375,185.0144913,191.1287203,191.2990178,0.422350525,0.439172884,0.372950347,0.461728245,0.406693166,121.2212476,128.1239733,139.9788597,111.682048,115.1978623,5.21612561,4.909947312,4.452781488,5.599583851,5.478762879
1993/4/2 9:00,2.797826214,2.797826214,2.797826214,2.797826214,2.797826214,189.955636,186.5416752,180.5977436,194.7708891,192.8921233,0.421992944,0.440075099,0.372769904,0.461908687,0.40506918,123.5545815,130.9256379,142.7915111,113.9014058,117.1040929,5.236870339,4.930881639,4.483883916,5.613739444,5.499298457
1993/4/2 12:00,2.119968333,2.119968333,2.119968333,2.119968333,2.119968333,187.5659647,182.9764149,178.2904874,191.864845,191.5462239,0.419790112,0.43700757,0.369161047,0.460284702,0.403625637,125.669162,133.2603583,145.2470877,115.8955317,119.0103234,5.287645361,5.012824575,4.563633733,5.658000592,5.522425904
1993/4/2 15:00,2.202032561,2.202032561,2.202032561,2.202032561,2.202032561,188.5117639,184.5805074,181.2130119,191.7769495,191.9197796,0.421851353,0.441157756,0.370424147,0.463713116,0.40380608,128.19639,136.1883724,148.0981934,118.384069,121.1692532,5.298154669,5.016413317,4.600119274,5.64823124,5.539771489
