时间,汕尾风速,风速1,风速2,风速3,风速4,汕尾风向,风向1,风向2,风向3,风向4,汕尾波高,波高1,波高2,波高3,波高4,波浪方向,方向1,方向2,方向3,方向4,波浪周期,周期1,周期2,周期3,周期4
1993/1/1 0:00,3.784250792,3.784250792,3.784250792,3.784250792,3.784250792,42.03839076,42.02504087,36.21845427,45.8924363,41.96461282,1.14803469,1.035999788,0.749986036,1.367195126,1.242281328,58.75049778,60.78513336,63.73512121,56.25302912,57.01112656,5.765193562,5.574435744,5.260206278,6.023516723,5.928466398
1993/1/1 3:00,4.254678702,4.254678702,4.254678702,4.254678702,4.254678702,43.29547516,45.55184182,45.9199036,42.45902417,41.31638461,1.0444091,0.964036356,0.715026528,1.230628159,1.111438726,60.55614265,62.81771344,66.29507342,57.65386134,58.62071024,5.791101959,5.58552192,5.241123517,6.073677123,5.966631921
1993/1/1 6:00,3.09232095,3.09232095,3.09232095,3.09232095,3.09232095,53.56298004,58.61528831,64.004372,48.64465947,49.21597925,0.954029003,0.898410613,0.669436059,1.120434155,0.999609189,62.74389402,65.22384878,69.27802202,59.40078152,60.62582303,5.813175213,5.6042412,5.247484437,6.104573022,5.991712121
1993/1/1 9:00,2.517259747,2.517259747,2.517259747,2.517259747,2.517259747,52.35526138,57.52208989,60.417143,49.07314931,47.85909477,0.875360242,0.836873702,0.618530109,1.030275424,0.905974951,65.23740507,67.83324213,72.28294447,61.59816539,63.02646491,5.846617028,5.652038973,5.300007465,6.131288888,6.012430547
1993/1/1 12:00,2.490679515,2.490679515,2.490679515,2.490679515,2.490679515,34.60854971,41.33286499,40.94282937,33.10366278,28.68692141,0.813602564,0.788625492,0.574166289,0.962196382,0.832580429,67.60627398,70.26135131,75.1944781,63.62525201,65.35569181,5.836727729,5.65730945,5.319817189,6.107662612,5.989531234
1993/1/1 15:00,2.629487392,2.629487392,2.629487392,2.629487392,2.629487392,33.99056942,41.01424434,40.48687224,32.49938225,27.80247445,0.76474581,0.750394919,0.535526833,0.910881549,0.774314582,69.75634259,72.39830712,77.99614254,65.33371797,67.53110185,5.80016645,5.633137952,5.327268553,6.046961258,5.942460423
1993/1/1 18:00,2.743824579,2.743824579,2.743824579,2.743824579,2.743824579,30.32606532,35.28456617,31.39519691,31.60394836,25.90723095,0.723405476,0.717684269,0.501998416,0.86794882,0.725248607,71.85609598,74.45286104,80.69343124,67.02021009,69.67904458,5.767999353,5.604604681,5.330176402,5.992984305,5.907566231
1993/1/1 21:00,3.244629897,3.244629897,3.244629897,3.244629897,3.244629897,25.75096772,29.64278335,26.23683851,26.98394899,22.28154773,0.702010163,0.697853437,0.478692077,0.848526871,0.702351151,72.71661255,75.83721288,82.97871047,67.14106621,70.09654752,5.617996355,5.504829101,5.260569759,5.809789798,5.713830771
1993/1/2 0:00,3.77117163,3.77117163,3.77117163,3.77117163,3.77117163,36.55446512,39.70130754,38.66853717,36.41072535,33.77386483,0.714191415,0.712982113,0.464381168,0.879193106,0.711755463,70.94490306,75.28786691,83.98401359,63.98232689,67.30587,5.357848867,5.257298428,5.087552725,5.496832516,5.443764266
1993/1/2 3:00,4.45002231,4.45002231,4.45002231,4.45002231,4.45002231,47.08517042,52.6878456,54.22601424,44.60147334,42.17336428,0.721661122,0.717479827,0.464381168,0.890641834,0.721568658,70.05523801,74.99671355,83.4786153,63.0813995,65.88306394,5.178216968,5.074103922,4.858014369,5.349077422,5.266385458
